frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url,data
0,,,,,,,,,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___0.jpg,3_21_17
1,,,,,,,,,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___1.jpg,3_21_17
2,0.0138227493,0.00513996137,0.0148113,0.000394966453,0.00585121242,0.923535764,0.0199265052,0.0165175274,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___2.jpg,3_21_17
3,0.009124369,0.0007771187,0.00126396993,6.608968e-05,0.000255924126,0.9379748,0.0498305038,0.000707190135,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___3.jpg,3_21_17
4,0.002625702,0.0004877289,0.000736228831,2.23288644e-05,0.000259416032,0.870913565,0.12472447,0.000230537582,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___4.jpg,3_21_17
5,0.0160753969,0.005883908,0.00486320164,1.88272e-05,0.0004014078,0.9666201,0.00481083151,0.00132631126,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___5.jpg,3_21_17
6,0.00469311839,0.00622082362,0.00253754412,1.44551386e-05,0.002443877,0.98023665,0.000684450846,0.00316907885,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___6.jpg,3_21_17
7,0.00583726866,0.00187602825,0.00517700566,4.12381341e-05,0.00117951888,0.9403519,0.00119355018,0.0443434641,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___7.jpg,3_21_17
8,0.0009968666,0.00172637461,0.000473774737,2.67548467e-06,0.00108508323,0.993263,0.000220650792,0.00223155227,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___8.jpg,3_21_17
9,0.005129446,0.004093476,0.006654133,7.018071e-05,0.0006019651,0.94694066,0.03125466,0.00525549054,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___9.jpg,3_21_17
10,0.0179041456,0.00351014966,0.00621293252,4.90567663e-06,0.002256153,0.933420062,0.000287967472,0.0364036821,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___10.jpg,3_21_17
11,0.0128183886,0.00218447857,0.00395778334,1.94440017e-05,6.225368e-05,0.9727112,0.006231362,0.002015067,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___11.jpg,3_21_17
12,0.003162883,0.00114010472,0.00743254554,0.0001422682,0.0005726785,0.9421972,0.0308604743,0.0144918486,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___12.jpg,3_21_17
13,0.000851039542,0.0002555133,0.000157980554,1.9799993e-06,0.000799900154,0.953675151,0.0442049839,5.346582e-05,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___13.jpg,3_21_17
14,0.000241835776,2.96778344e-05,1.138859e-05,9.52172243e-08,2.19082449e-05,0.947223246,0.0524692945,2.5256802e-06,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___14.jpg,3_21_17
15,0.0004963626,0.0001782074,0.000133661219,1.35084792e-06,3.04520054e-05,0.814918637,0.1842237,1.76534722e-05,https://s3.amazonaws.com/100daysofspice/3_21_17/3_21_17___15.jpg,3_21_17
