frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url,date
18,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___18.jpg,1_30_17
19,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___19.jpg,1_30_17
20,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___20.jpg,1_30_17
21,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___21.jpg,1_30_17
22,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___22.jpg,1_30_17
23,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___23.jpg,1_30_17
24,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___24.jpg,1_30_17
25,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___25.jpg,1_30_17
26,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___26.jpg,1_30_17
27,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___27.jpg,1_30_17
28,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___28.jpg,1_30_17
29,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___29.jpg,1_30_17
30,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___30.jpg,1_30_17
31,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___31.jpg,1_30_17
32,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___32.jpg,1_30_17
33,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___33.jpg,1_30_17
34,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___34.jpg,1_30_17
35,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___35.jpg,1_30_17
36,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___36.jpg,1_30_17
37,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___37.jpg,1_30_17
38,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___38.jpg,1_30_17
39,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___39.jpg,1_30_17
40,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___40.jpg,1_30_17
41,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___41.jpg,1_30_17
42,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___42.jpg,1_30_17
43,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___43.jpg,1_30_17
44,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___44.jpg,1_30_17
45,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___45.jpg,1_30_17
46,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___46.jpg,1_30_17
47,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___47.jpg,1_30_17
48,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___48.jpg,1_30_17
49,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___49.jpg,1_30_17
50,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___50.jpg,1_30_17
51,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___51.jpg,1_30_17
52,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___52.jpg,1_30_17
53,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___53.jpg,1_30_17
54,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___54.jpg,1_30_17
55,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___55.jpg,1_30_17
56,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___56.jpg,1_30_17
57,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___57.jpg,1_30_17
58,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___58.jpg,1_30_17
59,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___59.jpg,1_30_17
60,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___60.jpg,1_30_17
61,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___61.jpg,1_30_17
62,,,,,,,,,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___62.jpg,1_30_17
63,0.3896025,0.00348390476,0.0252629686,0.000438065035,0.0007132332,0.5414571,0.002651525,0.0363906473,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___63.jpg,1_30_17
64,0.191519916,0.0153561076,0.0286275186,0.00042476182,0.007398535,0.7048245,0.00354854926,0.0483001173,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___64.jpg,1_30_17
65,0.056244,0.009683921,0.0295831859,0.000739710464,0.00188370177,0.851949036,0.00898645,0.0409299731,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___65.jpg,1_30_17
66,0.2509384,0.00652827276,0.01355581,0.00257344288,1.666815e-05,0.6679875,0.00519116549,0.0532087572,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___66.jpg,1_30_17
67,0.06951288,0.00384900742,0.00365908584,3.54600161e-06,7.51442076e-06,0.9169774,0.00570346741,0.0002870717,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___67.jpg,1_30_17
68,0.00130407349,0.000349207723,0.001171189,8.454559e-07,0.000282327062,0.7711176,0.2257681,6.639874e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___68.jpg,1_30_17
69,0.00206239847,3.150801e-05,0.00012847723,2.34331026e-07,1.55997293e-06,0.413453877,0.584321439,4.81148163e-07,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___69.jpg,1_30_17
70,0.0142866634,0.000171726468,0.00110167544,1.63641016e-05,2.86671184e-06,0.5001922,0.484211475,1.70487838e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___70.jpg,1_30_17
71,0.0006100567,0.000144168138,0.000134651957,1.79622589e-07,0.00012114222,0.847889543,0.1510981,2.17165257e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___71.jpg,1_30_17
72,0.145090625,0.005606466,0.06995846,0.00355362752,0.00286741322,0.454970837,0.312757254,0.005195315,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___72.jpg,1_30_17
73,0.00265972968,2.629337e-05,0.000637882331,7.34697039e-07,7.869399e-06,0.453581452,0.54308337,2.64575078e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___73.jpg,1_30_17
74,0.0006030178,4.38523421e-05,0.000191703992,7.76529646e-07,2.16432436e-05,0.655532062,0.343600184,6.787331e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___74.jpg,1_30_17
75,0.0228352342,0.000791811,0.00704449136,0.000148421459,0.000361744576,0.7581162,0.210152581,0.000549507036,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___75.jpg,1_30_17
76,0.00169309264,0.000470255269,0.0004134282,1.838519e-06,1.47350447e-05,0.763601542,0.23376447,4.06587751e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___76.jpg,1_30_17
77,0.0115952874,0.0014856864,0.00506243762,9.89393156e-05,2.76437659e-05,0.7017515,0.279434443,0.000544079056,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___77.jpg,1_30_17
78,0.027581403,0.005747677,0.00370763615,2.97628667e-05,0.0002957247,0.9537971,0.0082396,0.000601099455,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___78.jpg,1_30_17
79,0.05959798,0.0022054587,0.0151018035,0.009150574,0.00014301209,0.747624159,0.0218911916,0.1442858,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___79.jpg,1_30_17
80,0.004548768,0.00138235651,0.00142232806,2.8681141e-05,0.00020634869,0.74335,0.248926967,0.000134520771,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___80.jpg,1_30_17
81,0.002059592,0.0003453023,0.0005016229,3.7725963e-06,2.69393877e-05,0.797021747,0.199997336,4.37081e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___81.jpg,1_30_17
82,0.0439252779,0.00172274315,0.0160545539,0.000375426956,5.332655e-05,0.7684299,0.1646382,0.004800596,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___82.jpg,1_30_17
83,0.106828406,0.00661818543,0.0387459248,0.002614316,0.000235229891,0.730468,0.0293080769,0.0851819143,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___83.jpg,1_30_17
84,0.0788117349,0.002606077,0.014982284,0.00104157266,0.000158076728,0.8050635,0.008352666,0.0889841244,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___84.jpg,1_30_17
85,0.011766444,0.000864739646,0.009699354,0.0007054462,2.76489536e-05,0.6535841,0.31882596,0.004526265,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___85.jpg,1_30_17
86,0.124825574,0.01695829,0.0164655317,3.81320533e-05,0.000175472014,0.8352479,0.003747627,0.00254149456,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___86.jpg,1_30_17
87,0.007985981,0.000798008463,0.000896865735,5.40924839e-06,1.05400522e-05,0.6366409,0.3536334,2.88980227e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___87.jpg,1_30_17
88,0.121261075,0.003669087,0.00747033954,8.431374e-05,2.44900348e-05,0.8549404,0.0116511974,0.000899085,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___88.jpg,1_30_17
89,0.00156611472,0.000118582546,0.0007335725,4.831664e-06,8.318627e-06,0.608997166,0.388528317,4.308781e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___89.jpg,1_30_17
90,0.0043338947,0.000189445374,0.00382355461,4.53330977e-05,4.12319569e-05,0.6472368,0.34370783,0.00062188704,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___90.jpg,1_30_17
91,0.0162204355,0.00184335525,0.0069219796,0.000128146785,7.61507e-05,0.7470981,0.227266312,0.0004455214,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___91.jpg,1_30_17
92,0.168835416,0.00284673064,0.0204634722,0.0001091536,0.012445136,0.726541042,0.00186685857,0.0668921843,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___92.jpg,1_30_17
93,0.004100373,0.000143563389,0.000520963,2.40995269e-06,3.10829564e-05,0.743317,0.251872152,1.24889239e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___93.jpg,1_30_17
94,0.0160583723,0.0007070314,0.0151513778,0.0008149011,8.56500337e-05,0.6257202,0.3365989,0.004863568,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___94.jpg,1_30_17
95,0.0004377923,9.239712e-05,7.44103163e-05,3.19678776e-07,2.72148773e-05,0.871832669,0.127528772,6.45242244e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___95.jpg,1_30_17
96,0.009037726,0.0007349928,0.007134806,0.000361064536,4.2620286e-05,0.604281664,0.375625551,0.00278153713,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___96.jpg,1_30_17
97,0.00126797881,5.569888e-05,0.0002442563,1.14340855e-06,9.750742e-06,0.7402325,0.258174539,1.414434e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___97.jpg,1_30_17
98,0.00137012347,0.000159940566,0.0008245265,6.14389046e-06,1.1078183e-05,0.6957411,0.301839828,4.723769e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___98.jpg,1_30_17
99,0.1392071,0.0186788347,0.020874463,0.00147275883,0.00018321973,0.7852209,0.0218244661,0.012538272,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___99.jpg,1_30_17
100,0.1972053,0.004114386,0.0201801918,0.00176356768,2.68677122e-05,0.7214365,0.02360431,0.0316688828,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___100.jpg,1_30_17
101,0.005575344,0.0003949326,0.0011010567,3.54978442e-06,3.47801279e-06,0.44823125,0.544683039,7.350829e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___101.jpg,1_30_17
102,0.0168736614,0.000507341931,0.00625170954,0.0004292414,1.91932286e-05,0.8198985,0.147567719,0.008452644,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___102.jpg,1_30_17
103,0.0126731182,0.000225571173,0.002523933,9.626228e-06,3.50345385e-06,0.604353666,0.380175084,3.55152733e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___103.jpg,1_30_17
104,0.1132924,0.00630084751,0.00518737175,0.000153410147,0.000230821417,0.8673471,0.00378955272,0.00369846146,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___104.jpg,1_30_17
105,0.00139404635,7.99568661e-05,0.0002767657,1.87670753e-06,7.943378e-06,0.619008958,0.379217327,1.31532415e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___105.jpg,1_30_17
106,0.161421627,0.008822324,0.03649474,0.00553665543,0.0003787574,0.6797508,0.0145954518,0.09299965,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___106.jpg,1_30_17
107,0.002536177,9.599138e-05,0.00018735003,6.89183366e-07,8.177488e-06,0.6275578,0.369610339,3.4708446e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___107.jpg,1_30_17
108,0.03845209,0.00497310236,0.000869378564,0.000114316186,4.11431938e-05,0.9486134,0.005992554,0.000943989551,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___108.jpg,1_30_17
109,0.0008979048,3.778637e-05,0.000107198743,1.92550274e-07,9.557044e-06,0.701953351,0.296992272,1.74049683e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___109.jpg,1_30_17
110,0.3502624,0.0169548839,0.0540765859,0.00268871221,0.000759526039,0.51603514,0.009417997,0.049804762,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___110.jpg,1_30_17
111,0.09717177,0.00194906385,0.0202502981,0.000839273853,6.968147e-05,0.764543355,0.0953437462,0.0198328067,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___111.jpg,1_30_17
112,0.0104627013,0.001205375,0.00355207734,2.10055587e-05,0.000102759528,0.410451174,0.5741591,4.58429167e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___112.jpg,1_30_17
113,0.00649944646,6.675637e-05,0.00134433038,3.05718058e-05,3.835205e-06,0.5618192,0.430116,0.000119843658,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___113.jpg,1_30_17
114,0.0104489755,0.000309892144,0.00399732962,5.954453e-05,8.260319e-05,0.723431,0.261343032,0.000327667367,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___114.jpg,1_30_17
115,0.05869301,0.00153288466,0.0274846833,0.000692392932,7.42498742e-05,0.6139784,0.293635845,0.003908554,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___115.jpg,1_30_17
116,0.107463524,0.005366447,0.0420787856,0.00418650173,0.000161242788,0.6733983,0.03295911,0.134386048,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___116.jpg,1_30_17
117,0.205616459,0.006315802,0.0243164841,0.0009842777,0.0002967612,0.6995665,0.00376037322,0.05914338,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___117.jpg,1_30_17
118,0.00133869192,0.000220709917,0.000318205624,1.18857474e-06,7.572635e-05,0.7608243,0.23720929,1.18546222e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___118.jpg,1_30_17
119,0.00569438934,0.000255186547,0.0007042138,8.716827e-06,5.974143e-05,0.6851323,0.308109969,3.54799122e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___119.jpg,1_30_17
120,0.04392834,0.000143857615,0.00293511664,1.4554802e-05,7.058906e-06,0.5364275,0.416519821,2.374544e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___120.jpg,1_30_17
121,0.0035382933,8.927792e-05,0.0005656827,2.66624374e-06,1.934394e-05,0.616903365,0.37887,1.13323076e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___121.jpg,1_30_17
122,0.0182635635,0.000657125,0.009074454,0.000161316086,2.74768081e-05,0.567571461,0.403681576,0.000563048467,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___122.jpg,1_30_17
123,0.0144104054,0.0001686446,0.00274530542,3.56481542e-05,6.53641746e-06,0.5388577,0.443665,0.000110779285,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___123.jpg,1_30_17
124,0.00178152742,1.17095433e-05,5.23861272e-05,1.93985116e-07,5.44198565e-06,0.7220019,0.276146084,7.391947e-07,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___124.jpg,1_30_17
125,0.03869414,0.001084064,0.0102303838,0.000761794334,0.000112270842,0.865172446,0.0605332144,0.0234116856,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___125.jpg,1_30_17
126,0.000271748257,1.30341405e-05,6.204711e-05,1.7104631e-07,3.66541349e-06,0.7906275,0.209020063,1.81479857e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___126.jpg,1_30_17
127,0.0894541144,0.00629976438,0.00455437135,0.000168332423,0.000266638555,0.885857642,0.00114026631,0.0122589013,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___127.jpg,1_30_17
128,0.0027432004,5.729126e-05,0.000277422252,6.858625e-07,4.875942e-06,0.6091707,0.387742341,3.5484095e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___128.jpg,1_30_17
129,0.014403291,0.002441763,0.0103611015,0.0006744396,0.000781908631,0.830841362,0.129023671,0.0114724459,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___129.jpg,1_30_17
130,0.000392242655,3.892388e-06,1.5834039e-05,1.63248668e-08,4.563394e-07,0.747931838,0.251655549,1.82768559e-07,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___130.jpg,1_30_17
131,0.290058285,0.01209118,0.0447411053,0.008255044,0.00142467755,0.564483166,0.03204698,0.0468995422,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___131.jpg,1_30_17
132,0.0282773115,0.007217391,0.0008197831,2.33207957e-05,0.0001915418,0.961317658,0.00115184463,0.00100117526,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___132.jpg,1_30_17
133,0.00315218768,7.528598e-05,0.000205868419,3.443009e-07,1.16785156e-06,0.7009306,0.295631081,3.46808929e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___133.jpg,1_30_17
134,0.000217114168,4.320347e-06,1.01837759e-05,1.42711567e-08,3.003207e-06,0.79301393,0.2067513,1.57021148e-07,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___134.jpg,1_30_17
135,0.00119602971,4.028063e-05,8.205079e-05,1.30976119e-07,3.62715173e-06,0.7112481,0.287428856,9.403088e-07,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___135.jpg,1_30_17
136,0.174007118,0.007272539,0.007834693,0.0008089273,3.857649e-05,0.784127951,0.009967808,0.0159424171,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___136.jpg,1_30_17
137,0.0004520043,7.29562225e-06,3.93438168e-05,4.77387019e-08,3.58941338e-06,0.7594214,0.240075886,4.11191451e-07,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___137.jpg,1_30_17
138,0.005324096,0.000106867628,0.0003609897,3.298168e-06,2.40139925e-05,0.797609,0.196540266,3.148234e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___138.jpg,1_30_17
139,0.000115243267,1.99752617e-06,1.911803e-05,6.331211e-09,3.81396e-07,0.403881252,0.595982,2.3294346e-08,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___139.jpg,1_30_17
140,0.0509637259,0.000228248842,0.007694731,2.29486723e-05,3.45786029e-05,0.621929,0.319035858,9.090149e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___140.jpg,1_30_17
141,0.09572819,0.00482556,0.009073191,0.000448000676,3.75680247e-05,0.8490521,0.03506666,0.005768784,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___141.jpg,1_30_17
142,0.0223074257,0.00182478211,0.008238091,0.0003246844,0.000268670148,0.9185594,0.03351869,0.0149583118,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___142.jpg,1_30_17
143,0.00141970674,7.1993185e-05,0.000183473225,5.27989243e-07,1.78357477e-05,0.7844835,0.213819683,3.30856415e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___143.jpg,1_30_17
144,0.00531773176,0.000105966217,0.000337478821,3.97359258e-07,1.24625012e-05,0.6925016,0.3017216,2.76142055e-06,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___144.jpg,1_30_17
145,0.116559342,0.00446007447,0.007545043,0.000533018843,1.501127e-05,0.8413404,0.0208628513,0.008684217,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___145.jpg,1_30_17
146,0.106586188,0.00222477317,0.0223276839,0.00190379529,0.000109100532,0.693370163,0.0076434114,0.165834859,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___146.jpg,1_30_17
147,0.00152857532,0.000237582135,0.000135222363,5.591498e-07,1.89915772e-05,0.831878066,0.1661896,1.137711e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___147.jpg,1_30_17
148,0.000580682652,0.000439759257,0.000200395138,2.36640972e-06,8.620581e-05,0.8373909,0.161247849,5.18377274e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___148.jpg,1_30_17
149,0.00121052063,0.000135130351,0.000723661156,2.35811785e-06,2.88927185e-05,0.6536952,0.344184518,1.97145873e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___149.jpg,1_30_17
150,0.005004296,0.000153296569,0.000975588046,3.188421e-06,0.00053169427,0.7137994,0.2795212,1.12917378e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___150.jpg,1_30_17
151,0.0013983394,3.89212219e-05,0.0002219519,2.07136267e-07,5.754946e-06,0.5718993,0.426435083,4.19183237e-07,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___151.jpg,1_30_17
152,0.0552756526,0.000717068557,0.00407602172,7.024923e-05,4.121886e-05,0.705256045,0.234256729,0.00030702923,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___152.jpg,1_30_17
153,0.0107712019,0.0008020949,0.00497324625,5.125382e-05,0.0001047652,0.641634047,0.341450781,0.000212611834,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___153.jpg,1_30_17
154,0.0117543032,0.000340950821,0.00395373534,0.000179208466,2.4087909e-05,0.9126576,0.0560135245,0.0150765544,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___154.jpg,1_30_17
155,0.0124673387,0.0003622945,0.001510995,2.15133459e-05,8.082892e-06,0.702785552,0.2826372,0.000207020625,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___155.jpg,1_30_17
156,0.07438416,0.004166098,0.00139798282,1.63834079e-06,1.26249888e-05,0.9193259,0.0005961616,0.000115474017,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___156.jpg,1_30_17
157,0.005570543,8.054536e-05,0.000637074234,2.73988871e-06,3.47964544e-07,0.780775249,0.212865,6.849605e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___157.jpg,1_30_17
158,0.00207945844,0.00012881757,0.00100768963,2.40195477e-05,2.53084022e-06,0.7704449,0.2257711,0.0005414616,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___158.jpg,1_30_17
159,0.00111547182,8.957184e-05,0.000293610181,8.414263e-07,1.99712326e-06,0.766539,0.231937975,2.1576112e-05,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___159.jpg,1_30_17
160,0.00130712369,0.00013514352,0.000463273085,8.794875e-06,8.852263e-06,0.783032954,0.21485427,0.000189604674,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___160.jpg,1_30_17
161,0.0109526981,0.000328231254,0.004752826,0.00015854738,2.90313383e-05,0.6502591,0.332570881,0.000948686,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___161.jpg,1_30_17
162,0.286784619,0.0008132285,0.0176597554,2.15717555e-05,0.0009491714,0.497083217,0.000176769914,0.196511656,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___162.jpg,1_30_17
163,0.0574492626,0.003567206,0.0182126351,0.000459482748,0.0006031515,0.83342427,0.007316891,0.07896713,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___163.jpg,1_30_17
164,0.02586419,0.00237823813,0.00272225169,1.56442238e-05,2.0450083e-05,0.960815,0.00695575727,0.00122847618,https://s3.amazonaws.com/100daysofspice/1_30_17/1_30_17___164.jpg,1_30_17
