frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url,data
0,0.00250813831,2.35567659e-05,0.000112412628,7.917253e-07,7.268416e-06,0.830231667,0.167108148,7.990882e-06,https://s3.amazonaws.com/100daysofspice/2_22_17/2_22_17___0.jpg,2_22_17
1,0.08219231,0.00339884521,0.03142781,3.08671661e-05,0.00185317569,0.8144881,0.000902384,0.06570652,https://s3.amazonaws.com/100daysofspice/2_22_17/2_22_17___1.jpg,2_22_17
2,0.071947895,0.003131351,0.0202497747,0.000123113321,0.000346249319,0.7969418,0.00159581506,0.105664007,https://s3.amazonaws.com/100daysofspice/2_22_17/2_22_17___2.jpg,2_22_17
3,0.129554942,0.02677268,0.0329069421,0.000104069186,6.13022348e-05,0.7978395,0.00417080056,0.008589759,https://s3.amazonaws.com/100daysofspice/2_22_17/2_22_17___3.jpg,2_22_17
4,0.0132860653,0.008543031,0.005878218,5.59293767e-06,0.000389095076,0.968805969,0.00109049724,0.00200153142,https://s3.amazonaws.com/100daysofspice/2_22_17/2_22_17___4.jpg,2_22_17
5,0.03545964,0.00475028763,0.0425881445,0.00207217177,0.00303715561,0.7059077,0.194401041,0.011783869,https://s3.amazonaws.com/100daysofspice/2_22_17/2_22_17___5.jpg,2_22_17
6,0.0356405,0.000689367,0.0083909,0.000262469432,0.000124539234,0.863778532,0.0879844055,0.00312927272,https://s3.amazonaws.com/100daysofspice/2_22_17/2_22_17___6.jpg,2_22_17
7,0.215597242,0.0137475617,0.052225735,0.000783483847,0.00146079389,0.676950455,0.01574465,0.0234900862,https://s3.amazonaws.com/100daysofspice/2_22_17/2_22_17___7.jpg,2_22_17
8,0.0777767,0.00597253535,0.014176636,0.000272907084,0.000583044661,0.864808857,0.006130448,0.030278841,https://s3.amazonaws.com/100daysofspice/2_22_17/2_22_17___8.jpg,2_22_17
9,0.0161741376,0.000321188738,0.00193601509,5.682783e-06,2.90335774e-05,0.6625236,0.318981618,2.87193088e-05,https://s3.amazonaws.com/100daysofspice/2_22_17/2_22_17___9.jpg,2_22_17
10,0.00297345268,0.000205495628,0.0005013033,3.86055763e-06,3.47730966e-05,0.863935947,0.13229166,5.34934661e-05,https://s3.amazonaws.com/100daysofspice/2_22_17/2_22_17___10.jpg,2_22_17
