frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url
359,0.07341304,0.003058751,0.00169372268,8.429376e-06,1.54000691e-06,0.915466845,0.00587346,0.000484231539,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___359.jpg
360,0.2201094,0.005059347,0.0243241079,0.0007884446,8.685082e-06,0.712566435,0.0200109649,0.0171326324,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___360.jpg
361,0.353642672,0.00503754057,0.03410364,0.009945551,0.002325195,0.4156687,0.0191378538,0.160138831,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___361.jpg
362,0.195718452,0.00730851758,0.0104793562,0.000222836708,2.0852347e-05,0.7556806,0.0284451228,0.002124218,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___362.jpg
363,0.3577121,0.004450589,0.0402670279,0.000456899143,5.59039181e-05,0.554357767,0.00413147546,0.038568262,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___363.jpg
364,0.227827162,0.009477249,0.0591838,0.000738857547,7.840463e-05,0.624605238,0.0101972511,0.06789204,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___364.jpg
365,0.283012122,0.002941856,0.03437953,0.000253300357,2.74376416e-05,0.6335741,0.004399287,0.0414123237,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___365.jpg
366,0.225858182,0.00334302965,0.0392322131,8.934551e-05,8.74811e-06,0.708737254,0.00733555946,0.0153956469,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___366.jpg
367,0.2311878,0.00434993627,0.03149182,0.00359340478,1.62005745e-05,0.651765943,0.0146212336,0.06297363,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___367.jpg
368,0.142802149,0.007639352,0.00778536825,0.000231250131,1.80406078e-05,0.815558136,0.0218089651,0.00415676041,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___368.jpg
369,0.568486333,0.007340045,0.106463946,0.00162092457,3.205639e-06,0.287991583,0.0140717681,0.0140222022,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___369.jpg
370,0.282420546,0.003220481,0.0828954,0.001038653,0.000107843443,0.2602919,0.006629769,0.3633954,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___370.jpg
371,0.182237118,0.00753286527,0.0287042167,0.0007993996,8.270208e-06,0.71547544,0.0308216,0.0344210565,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___371.jpg
372,0.437735826,0.00449361326,0.047892943,0.00151712319,5.171757e-05,0.413920134,0.0113284448,0.0830601752,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___372.jpg
373,0.244081423,0.00436105067,0.03363452,0.0004921079,7.90839549e-05,0.6733952,0.0114912512,0.0324653275,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___373.jpg
374,0.417471468,0.00738318358,0.0388491936,0.000186184072,1.56718943e-05,0.521429956,0.00330311363,0.0113612181,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___374.jpg
375,0.08889614,0.005298477,0.0228947364,0.000827050942,0.000111029331,0.6740464,0.199195877,0.00873028953,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___375.jpg
376,0.157836333,0.006623033,0.0855243355,0.00106245989,9.681906e-05,0.6731143,0.024344489,0.05139823,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___376.jpg
377,0.07067048,0.0105578993,0.0412336774,0.000305139838,0.00109165511,0.8351421,0.009271496,0.0317275859,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___377.jpg
378,0.09827658,0.00980597,0.027161479,0.00126091565,5.69959157e-05,0.793444037,0.03465753,0.0353365056,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___378.jpg
379,0.1331254,0.004330958,0.0390450321,0.000326685171,0.000108332657,0.759994447,0.02010748,0.04296166,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___379.jpg
380,0.292421877,0.00319510163,0.041171506,0.00010993972,8.201549e-05,0.6379034,0.00318120676,0.0219349675,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___380.jpg
381,0.287113428,0.004848818,0.038443204,0.000280999084,5.26022523e-05,0.614571154,0.00386359962,0.0508262031,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___381.jpg
382,0.156660318,0.00592782442,0.0456945673,0.0003100604,4.42389e-05,0.7445482,0.0208344851,0.02598032,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___382.jpg
383,0.07627736,0.00375809614,0.00206891214,1.24310354e-05,1.97431e-06,0.83231467,0.08538294,0.000183619748,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___383.jpg
384,0.3202219,0.00755107729,0.0527878366,0.000250727258,7.03028354e-06,0.5758061,0.004776569,0.0385987572,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___384.jpg
385,0.2005329,0.009227672,0.0375078581,0.000946809538,2.63600145e-06,0.6675804,0.0147006772,0.06950101,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___385.jpg
386,0.065739125,0.0474559925,0.00303704,1.51121912e-05,0.000399685057,0.737621844,0.145655,7.61938354e-05,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___386.jpg
387,0.249621674,0.009228338,0.0372223146,0.00135079445,5.20946269e-05,0.6482942,0.0181942619,0.0360363238,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___387.jpg
388,0.361389875,0.0101708388,0.06585763,0.00132099108,3.6540474e-05,0.499018222,0.00651474576,0.05569114,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___388.jpg
389,0.374877453,0.01071776,0.0541827,0.00071178627,3.01387972e-05,0.505835354,0.00518683949,0.0484579764,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___389.jpg
390,0.136196479,0.00411470747,0.009314923,0.000622166437,2.45836213e-06,0.7996776,0.0402561836,0.009815483,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___390.jpg
391,0.181452781,0.0115541685,0.0353773758,0.0009821727,0.000155764457,0.7145053,0.014446375,0.04152606,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___391.jpg
392,0.149325147,0.00708371634,0.0588072538,0.00489706546,0.000173620341,0.5422486,0.063450776,0.1740138,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___392.jpg
393,0.1634888,0.00331013836,0.0415362,0.000201105868,8.309696e-05,0.735020459,0.004468817,0.051891394,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___393.jpg
394,0.364343882,0.00768948067,0.100293137,0.00443933858,4.55741756e-05,0.3880126,0.0335042775,0.101671711,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___394.jpg
395,0.22659193,0.00832273252,0.06880361,0.00105466822,4.357347e-05,0.635693431,0.00920625,0.05028382,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___395.jpg
396,0.012556334,0.006097692,0.000285248359,8.229474e-08,4.74005064e-05,0.9805638,0.000440614735,8.802697e-06,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___396.jpg
404,0.0004343502,0.06325571,0.009960506,6.772168e-08,0.875240743,0.0508509055,4.431263e-05,0.000213379419,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___404.jpg
405,0.00193157233,0.007858618,0.007488905,8.946302e-06,0.152871236,0.8095183,0.000831360463,0.0194910988,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___405.jpg
406,0.003080387,0.0391885042,0.00369037059,6.64177651e-06,0.02072377,0.930806,0.0008499054,0.001654448,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___406.jpg
407,0.000392229966,0.211307973,0.0008339506,5.96745167e-07,0.504221737,0.282925874,0.000143844882,0.000173789915,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___407.jpg
408,0.002096171,0.0121809961,0.00497097429,5.4485743e-05,0.3835294,0.574171841,0.00255543133,0.0204407312,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___408.jpg
409,0.00164974772,0.006147857,0.00149013859,3.11557756e-06,0.00565295434,0.9810326,0.000292072742,0.00373149617,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___409.jpg
410,0.08040823,0.003706794,0.0249519125,4.45336082e-05,0.0480424352,0.61763674,0.00112581206,0.224083528,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___410.jpg
411,0.0363264531,0.0211108923,0.01672808,8.12475846e-05,0.0132233128,0.889098942,0.00162179035,0.021809293,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___411.jpg
412,0.119762279,0.00494618341,0.04174682,6.10680654e-05,0.00110881531,0.794154644,0.00278214621,0.0354380421,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___412.jpg
413,0.0558652356,0.00481430674,0.0407276824,0.000136424671,0.0005105298,0.839645267,0.0132551054,0.04504542,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___413.jpg
414,0.06950283,0.006376798,0.0333328173,4.95006461e-05,0.004401163,0.855537653,0.00158641906,0.0292128082,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___414.jpg
415,0.0182463638,0.00301293214,0.0258421376,0.000403237354,0.000405233121,0.835997164,0.09997797,0.0161149874,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___415.jpg
416,0.1583564,0.008872697,0.07530466,0.0001387789,0.000169726336,0.732827067,0.007907497,0.0164231658,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___416.jpg
417,0.213974848,0.008776625,0.0522860363,0.000269425364,0.00067561015,0.6761359,0.0026599546,0.045221623,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___417.jpg
418,0.164187178,0.008962918,0.0320533328,3.914511e-05,0.008471591,0.7754725,0.00104295264,0.009770327,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___418.jpg
419,0.049872376,0.00572116068,0.008873166,2.02120577e-06,5.84395057e-05,0.9331548,0.00188924558,0.000428781874,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___419.jpg
420,0.0102477837,0.00285077537,0.000920755556,2.21013556e-06,2.11741553e-05,0.974070668,0.0118174208,6.920263e-05,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___420.jpg
421,0.398843974,0.0174323879,0.137214988,0.0004887379,0.000156538241,0.4017836,0.0149966329,0.0290831849,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___421.jpg
422,0.2025985,0.0173605718,0.046575617,8.657695e-05,7.123038e-05,0.7058069,0.0255338941,0.00196666922,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___422.jpg
423,0.163475066,0.0106595065,0.04016274,0.000122884536,5.73736761e-05,0.7691672,0.00727831526,0.009076913,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___423.jpg
424,0.2735839,0.00572083425,0.06912483,0.000468685525,0.000101509235,0.539464355,0.005056029,0.106479891,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___424.jpg
425,0.105185576,0.120633475,0.013476368,1.35920991e-05,0.000343555585,0.7541973,0.005207101,0.0009430348,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___425.jpg
426,0.298357874,0.00593878562,0.07701086,0.0001551208,0.00021636895,0.5854654,0.00397660071,0.0288790185,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___426.jpg
427,0.145558119,0.0102681518,0.06220259,0.0007521534,0.000110349079,0.6924165,0.0177365988,0.07095553,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___427.jpg
428,0.2557645,0.009641853,0.04077763,0.000182121526,4.81943e-05,0.670942366,0.0115033183,0.0111400131,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___428.jpg
429,0.138185531,0.00357528776,0.0670324638,0.0006618766,9.470132e-05,0.6646786,0.0164021682,0.109369434,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___429.jpg
430,0.192400411,0.00755803753,0.0453291573,0.0005233051,3.8778755e-05,0.7089186,0.01350568,0.0317260474,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___430.jpg
431,0.104023688,0.00320022483,0.00320339436,1.19454455e-06,8.43771033e-07,0.8861717,0.00328925182,0.000109727291,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___431.jpg
432,0.390185356,0.005962828,0.0493331067,0.000138855059,0.000218997433,0.525456548,0.00130085414,0.0274034385,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___432.jpg
433,0.142259538,0.00667481357,0.0381463841,0.000114215953,0.0005087627,0.78003,0.00275013549,0.0295161456,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___433.jpg
434,0.2659712,0.00479945,0.0671953559,0.00018432556,0.000193761211,0.623545468,0.009043274,0.0290671214,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___434.jpg
435,0.1987072,0.004369318,0.06762568,0.000177170979,0.000150182488,0.6688363,0.0101982923,0.04993586,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___435.jpg
436,0.134022757,0.00509190233,0.0575927943,0.00010994733,0.00042481735,0.7124248,0.00294814468,0.08738485,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___436.jpg
437,0.048963245,0.009359167,0.00697176438,0.000153349785,0.000390668079,0.757684946,0.175878212,0.000598648854,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___437.jpg
444,0.361874878,0.01404425,0.08153549,0.005403187,0.00121177058,0.429469079,0.0292558558,0.07720549,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___444.jpg
445,0.06578435,0.00574895134,0.00496466644,2.19402159e-06,2.480938e-05,0.9217391,0.00139332819,0.000342609681,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___445.jpg
446,0.221292168,0.005235251,0.0539504439,0.000234461462,0.000473156571,0.6203683,0.004432384,0.09401384,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___446.jpg
447,0.101599604,0.00938342,0.0113363359,1.81153e-05,1.65520923e-05,0.8703035,0.004224763,0.00311769452,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___447.jpg
448,0.129306719,0.009267147,0.0455989242,0.00227870047,0.000221891809,0.7041342,0.0307268929,0.07846552,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___448.jpg
449,0.223235652,0.009813932,0.0555831157,0.00199920963,3.209214e-05,0.577937961,0.0142615214,0.117136508,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___449.jpg
450,0.167296514,0.0116130449,0.0496114269,0.00100188307,5.78676736e-05,0.7170909,0.0244088322,0.0289195217,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___450.jpg
451,0.111780941,0.008386074,0.05015695,0.0005980755,5.678377e-05,0.7309694,0.0780696943,0.0199820753,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___451.jpg
452,0.120945111,0.008382438,0.03229797,0.0002258885,0.000139079362,0.8004019,0.0174379423,0.0201696511,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___452.jpg
453,0.0573545769,0.003997381,0.07048338,0.00072777376,0.000233314291,0.7021372,0.102615915,0.0624504723,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___453.jpg
454,0.481442571,0.0175732747,0.08641418,0.0005746218,8.897433e-05,0.399358362,0.00447332626,0.0100747123,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___454.jpg
455,0.3935072,0.0160139352,0.243561789,0.009020054,0.000192518113,0.272375166,0.0557064861,0.009622826,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___455.jpg
456,0.262290567,0.004736365,0.07121238,0.0006771565,9.07672e-05,0.568770468,0.0130204018,0.07920191,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___456.jpg
457,0.345756054,0.009193863,0.07524828,0.000235275351,4.31941626e-05,0.5245995,0.00317746866,0.04174639,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___457.jpg
458,0.163291812,0.011524871,0.0583165139,0.00142891612,0.000283367583,0.661913335,0.0177018549,0.08553933,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___458.jpg
459,0.205820113,0.00683018938,0.0741687641,0.000589411764,0.00037271317,0.512172163,0.005573676,0.194472983,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___459.jpg
460,0.341846436,0.00360276527,0.08647494,0.0006468439,6.1007293e-05,0.436000347,0.012576133,0.118791528,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___460.jpg
461,0.2174669,0.0118951118,0.0368894748,0.000739346433,7.817814e-05,0.690880358,0.0296884049,0.0123622138,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___461.jpg
462,0.157865047,0.009405167,0.0458922572,0.0004942484,0.0004330331,0.7314595,0.0126487594,0.0418019965,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___462.jpg
463,0.284475982,0.0063159694,0.0576014444,0.000442585821,0.000169906678,0.596461,0.00486312853,0.0496699475,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___463.jpg
464,0.08291731,0.00609519,0.00589213148,2.66991374e-05,8.49408e-06,0.8799653,0.0246826261,0.0004122173,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___464.jpg
465,0.121536292,0.00653826771,0.0417445265,0.000145002748,8.421009e-05,0.806553364,0.008366002,0.0150323585,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___465.jpg
466,0.07737272,0.00307014445,0.00150835246,1.07805556e-06,4.77700439e-07,0.9134441,0.004529485,7.366052e-05,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___466.jpg
467,0.154018939,0.008176931,0.068973884,0.000434650778,0.0005275933,0.6551247,0.0124143343,0.100328945,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___467.jpg
468,0.183094785,0.007336059,0.0271923766,0.0003423384,4.41302363e-05,0.75808,0.0133451782,0.010565144,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___468.jpg
469,0.09635442,0.00563654862,0.0178891663,5.22801247e-06,3.87809741e-05,0.8753033,0.004346317,0.0004262209,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___469.jpg
470,0.140945077,0.0058926777,0.055139482,0.0003086603,0.000303861627,0.749305367,0.0101853153,0.03791955,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___470.jpg
471,0.177893192,0.00688738,0.06742283,0.000605971843,0.000261642039,0.6959601,0.0219625924,0.0290063024,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___471.jpg
472,0.197024688,0.009685915,0.0301433075,9.592527e-05,9.052962e-06,0.7402041,0.00531539135,0.0175216235,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___472.jpg
473,0.135363415,0.00595885934,0.0187159851,2.09952468e-05,9.724092e-06,0.830048859,0.00497523462,0.004906928,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___473.jpg
474,0.116361327,0.004650788,0.01585802,5.824728e-05,3.11811345e-06,0.8414906,0.00634327158,0.0152346063,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___474.jpg
475,0.311939985,0.00417048531,0.0572774746,0.000280107051,0.000105174862,0.5741992,0.006366361,0.04566123,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___475.jpg
476,0.00313005969,0.0003119473,0.000190673192,3.57380117e-07,1.308882e-05,0.7417621,0.2545898,1.955416e-06,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___476.jpg
498,0.05467806,0.00135645666,0.0252251849,0.000159289382,0.000179223032,0.814145,0.004600963,0.09965581,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___498.jpg
499,0.06861654,0.00631079776,0.022562474,8.881159e-05,0.000356736447,0.884095252,0.009866116,0.008103249,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___499.jpg
500,0.0419050865,0.00132248527,0.0218720846,2.22182243e-05,0.000601737353,0.8354181,0.0008606364,0.09799762,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___500.jpg
501,0.1355186,0.00565530034,0.07352947,4.985961e-05,6.176648e-05,0.7524522,0.0028433816,0.0298894476,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___501.jpg
502,0.0572140142,0.0154299168,0.0163256451,0.000120265642,0.0010706461,0.8919223,0.00473982375,0.0131773949,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___502.jpg
503,0.0548756458,0.0067791366,0.03587737,0.000676471856,0.000265500246,0.8357158,0.02284113,0.04296896,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___503.jpg
504,0.08412724,0.0092787,0.0147032794,7.619239e-06,2.479941e-05,0.8843697,0.006638813,0.0008498636,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___504.jpg
505,0.126685187,0.0113527542,0.0340448357,0.0001279309,0.000282281428,0.799718857,0.00414027367,0.0236478634,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___505.jpg
506,0.222202167,0.008194635,0.0321628228,0.000264198548,6.46308445e-06,0.711185932,0.015906347,0.0100774392,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___506.jpg
507,0.225630164,0.00259027886,0.0570930839,0.000189018348,8.746553e-05,0.565051258,0.002634952,0.146723762,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___507.jpg
508,0.247093543,0.007738706,0.0682511,0.000865936745,1.43538946e-05,0.5853606,0.0122117763,0.078463994,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___508.jpg
509,0.207504362,0.0127764707,0.0542666353,0.000338537444,0.000101939186,0.690423131,0.007535243,0.027053697,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___509.jpg
510,0.194320679,0.008819177,0.09175667,0.00705183623,9.672138e-05,0.5068029,0.127591535,0.06356047,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___510.jpg
511,0.313838929,0.020445643,0.112929605,0.00670753559,6.203562e-05,0.458725631,0.0245303717,0.06276027,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___511.jpg
512,0.09912131,0.00190315524,0.00292838179,3.77367587e-06,2.39399441e-07,0.889569461,0.00628408836,0.000189592261,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___512.jpg
513,0.123902693,0.00469762273,0.07538335,0.000392035116,7.284415e-05,0.732999146,0.03403346,0.0285188518,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___513.jpg
514,0.108268954,0.0100626135,0.03563878,0.00104662508,0.000241385846,0.7477094,0.0157144237,0.08131784,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___514.jpg
515,0.0901868343,0.00336556323,0.0253147464,5.852207e-05,7.521409e-05,0.6113382,0.00298182038,0.2666791,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___515.jpg
516,0.05211157,0.000632695,0.0177549254,1.44037031e-05,2.649403e-05,0.496238053,0.0009996345,0.432222217,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___516.jpg
517,0.3189874,0.00213153474,0.05356473,0.000107840016,0.000283936417,0.524338245,0.00248083146,0.09810545,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___517.jpg
518,0.140847549,0.0009862033,0.0456666239,0.000217051667,4.33616733e-05,0.5391767,0.00591031741,0.26715222,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___518.jpg
519,0.18811281,0.00281373272,0.04283143,5.725826e-05,1.071632e-05,0.7259429,0.00388391013,0.0363472328,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___519.jpg
520,0.234982744,0.0013201175,0.0441259779,1.90649389e-05,5.97333928e-05,0.498460025,0.000477544352,0.2205548,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___520.jpg
521,0.211812779,0.00468184846,0.09774831,0.00105860492,9.439791e-06,0.468467563,0.0149112139,0.201310232,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___521.jpg
522,0.1607932,0.007048326,0.0188703779,1.39932872e-05,3.825158e-06,0.8076578,0.003863483,0.00174900435,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___522.jpg
523,0.276401371,0.00660432735,0.09031795,0.00186417438,2.62823014e-05,0.4330555,0.0143063972,0.177424,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___523.jpg
524,0.27978915,0.00668433774,0.04536178,0.000123489968,0.000141451033,0.623256266,0.00166537939,0.0429781526,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___524.jpg
525,0.359598219,0.0102579892,0.110055782,0.001590299,3.00535485e-05,0.435396135,0.01383025,0.06924126,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___525.jpg
526,0.08891397,0.008626919,0.0569864549,0.00106649252,0.00084093865,0.7342171,0.0141777191,0.0951704159,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___526.jpg
527,0.277906775,0.0105041275,0.06882625,0.002505538,1.04871351e-05,0.5662149,0.04918101,0.0248508826,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___527.jpg
528,0.36965695,0.00597983925,0.08282932,0.000923210348,9.826721e-05,0.380404174,0.00383204548,0.1562762,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___528.jpg
529,0.273455083,0.010326013,0.11620599,0.00139683834,8.566783e-06,0.5026454,0.0215773433,0.07438481,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___529.jpg
530,0.302620441,0.009733379,0.04464039,0.00024183729,7.435326e-05,0.616836,0.00281946571,0.02303415,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___530.jpg
531,0.0847651362,0.008329135,0.014945806,1.41758028e-05,4.539139e-05,0.8827921,0.008048107,0.00106010889,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___531.jpg
532,0.03386691,0.0142109254,0.0237130038,0.000110975277,0.00438978756,0.883648932,0.00475282874,0.03530664,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___532.jpg
533,0.178519621,0.00445077661,0.04442264,6.1992e-05,0.000677455449,0.612091,0.00146415527,0.158312336,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___533.jpg
534,0.258158952,0.0199908279,0.04797943,0.0007206089,0.000220886111,0.6285105,0.005305966,0.0391128659,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___534.jpg
535,0.196095049,0.0108176973,0.0427617729,0.000223248877,3.62445244e-05,0.6504254,0.005735409,0.0939051956,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___535.jpg
536,0.08297533,0.00440226868,0.0460104831,0.0003150175,0.000293836434,0.7551528,0.0146695692,0.09618066,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___536.jpg
537,0.113838844,0.006843292,0.04956636,0.00026883636,0.000159477873,0.6379453,0.00365964719,0.187718242,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___537.jpg
538,0.218975753,0.0124242669,0.0286920741,5.86262067e-05,3.405837e-05,0.7179644,0.00176681543,0.0200840086,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___538.jpg
539,0.157835469,0.00686892634,0.06488201,0.000290173048,0.0001339902,0.669455767,0.005611646,0.0949220359,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___539.jpg
540,0.167702049,0.0261984859,0.02415772,0.00012876562,3.16634723e-05,0.764806569,0.00613912567,0.0108355964,https://s3.amazonaws.com/100daysofspice/4_11_17/4_11_17___540.jpg
