frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url
24,0.00105908758,9.012354e-05,0.0001901953,1.62011474e-06,9.478464e-06,0.801975369,0.196660191,1.396547e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___24.jpg
25,0.0484292358,0.00259670475,0.0133108152,0.0002834878,0.000213795269,0.622695,0.312004536,0.000466397643,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___25.jpg
26,0.115108237,0.00545072556,0.002187172,0.000194155131,5.384215e-06,0.8543157,0.0215999987,0.00113860739,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___26.jpg
27,0.00072187843,4.07112839e-06,1.86045054e-05,3.13708277e-08,1.088632e-06,0.8209461,0.178308,2.46460928e-07,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___27.jpg
28,0.0187202338,0.000322873821,0.00697948737,3.99715282e-05,0.0001554772,0.898812532,0.07381569,0.00115374418,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___28.jpg
29,0.0170907341,0.000230145713,0.00261171185,9.385826e-05,1.56027254e-05,0.603638351,0.3760184,0.0003011995,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___29.jpg
30,0.001215882,1.51647037e-05,3.39201433e-05,5.9439035e-08,3.29523345e-07,0.8531966,0.145537168,8.80613129e-07,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___30.jpg
31,0.0537944064,0.00113340141,0.0180866327,0.0005253117,0.0001188527,0.8588631,0.05401963,0.0134586468,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___31.jpg
32,0.0154697895,0.008154098,0.00324987923,4.02013757e-06,0.0002895097,0.970700264,0.0018300229,0.000302401168,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___32.jpg
33,0.0175784566,0.000379215518,0.00144845073,2.99072781e-05,0.0001808521,0.88221693,0.0977847,0.0003815182,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___33.jpg
34,0.00139537407,1.85436329e-05,6.465097e-05,2.5223332e-07,1.03068242e-05,0.9356791,0.0628225654,9.236123e-06,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___34.jpg
35,0.0583025143,0.0005547461,0.004655191,0.000114471113,2.60009074e-05,0.721434534,0.21458517,0.0003273673,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___35.jpg
36,0.008614899,0.000185133744,0.0005863563,7.718593e-06,1.12417811e-05,0.788880944,0.201666445,4.7276797e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___36.jpg
37,0.0106486361,0.000190032966,0.00185352156,2.50887424e-05,5.54464932e-05,0.7730988,0.214023337,0.000105117455,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___37.jpg
38,0.0276804417,0.006190565,0.0041923346,9.00291561e-05,0.000101620419,0.9435354,0.0034697915,0.014739844,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___38.jpg
39,0.00431603938,1.09225575e-05,0.0001894022,1.55755572e-07,1.76498645e-06,0.733859,0.261622071,6.5653137e-07,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___39.jpg
40,0.000610965537,3.07702112e-06,6.931437e-06,2.54114756e-08,1.675022e-07,0.7203134,0.279065371,1.21768551e-07,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___40.jpg
41,0.0003095939,5.61169645e-06,1.53766869e-05,3.751749e-08,6.771396e-07,0.7470456,0.252622843,3.06379576e-07,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___41.jpg
42,0.000314485864,5.195157e-06,1.52191424e-05,7.829067e-09,2.491645e-07,0.6554108,0.344253927,7.08904864e-08,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___42.jpg
43,0.00779052172,0.0001229061,0.00256984518,3.079902e-05,8.471969e-06,0.6070882,0.382210463,0.000178784016,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___43.jpg
44,0.007632723,0.000448227947,0.00331824762,3.43654356e-05,0.000347113033,0.843715668,0.143654451,0.0008492125,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___44.jpg
45,0.0226332918,0.001061519,0.008274861,0.0003681177,0.0003393951,0.7251579,0.2410969,0.00106798322,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___45.jpg
46,0.002716598,0.0002494145,0.000309377036,1.17087166e-05,3.247162e-05,0.6559517,0.340708524,2.02040865e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___46.jpg
47,0.00265320879,0.001130591,0.00204863423,2.53154758e-05,4.60152551e-05,0.7963397,0.197502285,0.000254280021,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___47.jpg
48,0.0009874847,4.90627026e-05,0.000244888564,1.81388452e-06,8.302894e-06,0.8446835,0.153959215,6.567344e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___48.jpg
49,0.00584098557,0.00120798266,0.00246128766,0.000149850559,0.000189817656,0.7684182,0.2201597,0.00157218182,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___49.jpg
50,0.000318972132,2.65693757e-06,1.03336224e-05,1.81099455e-08,2.33766471e-07,0.8931998,0.106467731,2.465198e-07,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___50.jpg
51,0.000616879435,4.183751e-06,1.15022167e-05,2.44715839e-08,1.0697504e-06,0.814375341,0.184990883,1.26959876e-07,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___51.jpg
52,0.00720211,0.00013402816,0.00211564614,4.093019e-05,1.38070973e-05,0.676293731,0.3139676,0.0002321721,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___52.jpg
53,0.006683597,0.0005898003,0.001290847,4.948532e-06,0.000196447247,0.7466295,0.244564772,4.007621e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___53.jpg
54,0.014316814,0.00252649444,0.00240453379,0.000242510243,1.43075113e-05,0.9217785,0.0551305041,0.00358634815,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___54.jpg
55,0.00292141456,0.000136291244,0.0004394126,3.28306373e-06,1.0089987e-05,0.7939093,0.202556849,2.33396422e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___55.jpg
56,0.01126903,0.0003651204,0.00206635939,6.83402759e-05,1.78873688e-05,0.826087534,0.158991486,0.00113424717,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___56.jpg
57,0.014448544,0.000216859029,0.00206450629,0.000105262756,4.356687e-06,0.696213,0.28571406,0.00123339158,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___57.jpg
58,0.0730053,0.01325469,0.00374249881,5.21052862e-05,1.07015876e-05,0.877312243,0.0322111845,0.000411254819,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___58.jpg
59,0.03297574,0.004148071,0.0266428553,0.0009195112,0.000116028939,0.778311,0.127606839,0.0292799324,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___59.jpg
60,0.002535934,9.526923e-05,0.001120448,0.000100519428,3.55241536e-05,0.816650867,0.176507562,0.00295384577,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___60.jpg
61,0.000728406,8.88307259e-05,0.000180517134,1.43609986e-06,1.50879714e-05,0.7120658,0.286904633,1.52898938e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___61.jpg
62,0.0433523,0.0006549229,0.0128640523,0.00044476628,2.80011172e-05,0.651390851,0.287485659,0.00377945,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___62.jpg
63,0.00304222084,0.0004781995,0.00213447679,4.17630145e-05,4.327475e-06,0.54357934,0.45043686,0.000282785564,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___63.jpg
64,0.00230014557,1.948509e-05,0.000107035223,5.833801e-07,2.28335261e-06,0.8285221,0.169039041,9.353704e-06,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___64.jpg
65,0.004701158,0.000118609496,0.000458777969,5.266626e-06,3.14551362e-05,0.827504456,0.167150363,2.98891882e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___65.jpg
66,0.01901426,0.000238603941,0.00157170731,0.000126830651,7.911192e-06,0.6880279,0.290634483,0.000378246477,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___66.jpg
67,0.00601830846,4.885776e-05,0.000584702066,3.2900236e-05,1.19805563e-05,0.7762265,0.216859415,0.0002172932,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___67.jpg
68,0.0100023486,0.000103699451,0.000437461218,1.608798e-05,1.38471842e-06,0.6656453,0.323632777,0.000160925934,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___68.jpg
69,0.00691176532,0.0001961927,0.00245448551,6.264802e-05,2.80671884e-05,0.6909143,0.298901379,0.000531164056,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___69.jpg
70,0.00226454,2.69074426e-05,8.687154e-05,3.39219e-07,5.003578e-07,0.744200647,0.253413141,7.05311231e-06,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___70.jpg
71,0.0219058041,0.00483457837,0.00305580231,1.84571018e-05,9.19372451e-06,0.962323844,0.00610573543,0.001746572,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___71.jpg
72,0.00405374635,4.34409776e-05,0.0008862572,1.89160164e-05,3.17692934e-06,0.7503331,0.244543672,0.000117690433,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___72.jpg
73,0.00163927628,1.90796436e-05,0.0001692312,3.48183926e-06,3.62264677e-06,0.78405863,0.2140923,1.43525995e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___73.jpg
74,0.06095925,0.00105890539,0.0177140329,0.0009679538,3.08001072e-05,0.8143363,0.09437502,0.0105577093,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___74.jpg
75,0.0106310928,0.000465527351,0.00319920387,0.000154933936,6.646068e-06,0.6165663,0.3680499,0.0009263911,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___75.jpg
76,0.0333687663,0.000292834418,0.00233465387,0.000673245231,5.6384456e-06,0.807324767,0.152034059,0.003966013,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___76.jpg
77,0.00405376125,2.71949866e-05,0.000380218844,1.27960357e-06,4.091702e-06,0.8185817,0.176941589,1.01291844e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___77.jpg
78,0.0115831355,0.00014168139,0.00102084561,5.19971545e-05,1.0882266e-05,0.8456537,0.140955731,0.000582024339,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___78.jpg
79,0.002329018,0.000214745363,0.001475748,1.45118884e-05,0.00013579386,0.7650282,0.23035422,0.000447775237,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___79.jpg
80,0.00170392194,3.742925e-05,0.000344108324,3.93503433e-06,3.32722834e-06,0.7063679,0.291488767,5.060103e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___80.jpg
81,0.0108236214,0.000565290451,0.00599328,0.000264404633,5.64406728e-05,0.839763165,0.133790538,0.008743287,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___81.jpg
82,0.0105786026,0.003434543,0.00266627246,3.01025284e-05,0.000177496477,0.9712454,0.007287519,0.00458005257,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___82.jpg
83,0.00328937615,8.925885e-05,0.00056153,4.388805e-06,1.88204813e-05,0.79939276,0.196632221,1.16129786e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___83.jpg
84,0.0006462877,1.530331e-05,7.375711e-05,4.087292e-06,6.68915334e-07,0.648173749,0.351080924,5.21606262e-06,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___84.jpg
85,0.00103839324,8.997084e-06,7.576698e-05,2.477487e-06,3.20397448e-05,0.8652647,0.133516967,6.06660324e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___85.jpg
86,0.02308227,0.0002619043,0.005787029,0.000201315983,3.56889068e-05,0.8234296,0.145654365,0.0015478424,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___86.jpg
87,0.0154730463,0.000173985376,0.00215088576,0.000213789448,1.15096218e-05,0.8418947,0.1377787,0.00230342546,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___87.jpg
88,0.0102178734,0.00032744967,0.00242948649,0.0005244661,6.55236654e-05,0.838825,0.142072812,0.005537414,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___88.jpg
89,0.0476291142,0.007708642,0.00192256947,2.4815181e-05,1.65728725e-05,0.9359197,0.00539576542,0.00138279528,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___89.jpg
90,0.2172981,0.00489693461,0.0620879643,0.0002964839,0.0002770812,0.6486327,0.00458339369,0.0619273521,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___90.jpg
91,0.00499080447,1.640166e-05,0.0001712489,1.10951612e-06,1.21144126e-06,0.801351845,0.193461284,6.11480573e-06,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___91.jpg
92,0.0242588669,0.000353666255,0.003953306,0.00102830387,1.14998011e-06,0.625327647,0.3437651,0.00131192349,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___92.jpg
93,0.003708918,1.3034919e-05,0.00014429944,1.52894052e-06,5.86953e-06,0.766387641,0.229729339,9.370935e-06,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___93.jpg
94,0.003777853,4.601561e-05,0.000317794,2.63865536e-06,6.499817e-06,0.8249316,0.1708914,2.61941623e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___94.jpg
95,0.07861706,0.00109968218,0.01748982,0.00100504525,6.39599648e-06,0.7830478,0.09150692,0.0272273012,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___95.jpg
96,0.26771313,0.004164052,0.03840283,0.000105697356,0.00025120136,0.6001997,0.00101188594,0.0881515145,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___96.jpg
97,0.0199245065,0.005624523,0.004205508,6.00764565e-07,1.204136e-06,0.95928067,0.0109132314,4.97454675e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___97.jpg
98,0.0074477,1.67428279e-05,0.000112138834,1.62310084e-06,7.077804e-07,0.7284707,0.2639428,7.56540567e-06,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___98.jpg
99,0.05791476,4.14522838e-05,0.00185416325,1.53213659e-05,1.0041158e-05,0.5736384,0.366503417,2.24471678e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___99.jpg
100,0.0429840758,0.000385915366,0.00522061065,0.000261255918,3.68116935e-06,0.7553454,0.193324238,0.00247482979,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___100.jpg
101,0.005169733,6.881955e-06,0.000129591426,8.65205948e-07,1.30749515e-06,0.79411304,0.200567722,1.08784388e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___101.jpg
102,0.0483417548,0.00012393386,0.00121069234,4.0362258e-05,4.43831368e-06,0.8490163,0.100915864,0.0003466628,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___102.jpg
103,0.0137633523,4.43473e-05,0.000414807844,4.945438e-06,4.52028053e-06,0.9121649,0.0733796656,0.000223416791,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___103.jpg
104,0.00347182085,5.102886e-05,0.00029585234,1.27865019e-06,4.16559851e-06,0.557552,0.438621163,2.73444675e-06,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___104.jpg
105,0.0142643908,0.0324074626,0.00239242334,7.96696e-05,0.000265289156,0.934649646,0.01476996,0.00117115607,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___105.jpg
106,0.0142125851,0.000420608878,0.00561984861,0.0002147199,3.379413e-06,0.7297595,0.2457065,0.004062858,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___106.jpg
107,0.0238989573,9.314054e-05,0.0008577469,5.43454953e-05,3.50740856e-06,0.771312952,0.20329985,0.00047951797,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___107.jpg
108,0.0270753559,0.000174005429,0.002596099,0.000104611907,1.794888e-05,0.821002662,0.146627858,0.00240145251,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___108.jpg
109,0.002701837,5.80036476e-06,4.60702468e-05,2.07739831e-07,7.00990256e-07,0.8215292,0.175712839,3.34147035e-06,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___109.jpg
110,0.0152814351,6.24257736e-05,0.00427943561,5.96962927e-05,6.527989e-06,0.711304367,0.2688625,0.000143602214,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___110.jpg
111,0.0134096807,0.002629526,0.0002479495,4.51067262e-06,1.17622153e-06,0.9714372,0.0121796951,9.02715547e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___111.jpg
112,0.01092979,0.000536419,0.006263451,0.00082312,0.000515140535,0.757873356,0.220696583,0.00236216444,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___112.jpg
113,0.206476659,0.00189344282,0.0141634652,6.78608048e-05,7.347894e-05,0.7539965,0.00114871154,0.02217992,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___113.jpg
114,0.0137899872,3.18829152e-05,0.000435215683,1.08593322e-05,4.88115461e-07,0.745349944,0.240344942,3.66787463e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___114.jpg
115,0.0109353159,9.12771357e-05,0.0016019186,3.49465336e-05,2.90854168e-05,0.6682553,0.318942845,0.000109290071,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___115.jpg
116,0.00673342543,5.61554771e-06,0.00012652135,9.01974033e-07,5.562776e-07,0.795715451,0.197408468,9.043018e-06,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___116.jpg
117,0.0228635147,0.0003358585,0.0177749228,0.0005633407,5.94603371e-05,0.4645497,0.4933292,0.0005239998,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___117.jpg
118,0.0009090461,1.31132911e-05,0.000104495492,1.57675777e-06,4.106142e-06,0.7545733,0.244387433,6.963181e-06,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___118.jpg
119,0.016067788,0.000150430715,0.00186454388,7.264413e-05,8.416614e-06,0.859622,0.11974486,0.002469328,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___119.jpg
120,0.16809015,0.00175609626,0.02009056,0.00174070627,0.0001647831,0.7465869,0.0392934866,0.0222773217,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___120.jpg
121,0.187568635,0.0120809665,0.06397167,0.000309087831,0.001196553,0.713023841,0.006563968,0.0152852647,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___121.jpg
122,0.13370043,0.0031980304,0.0333631,0.000177714188,0.000111216636,0.736344,0.004589647,0.088515915,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___122.jpg
123,0.0004910821,7.31465552e-05,7.592414e-05,7.794378e-08,1.27110379e-05,0.9283951,0.0709482655,3.683795e-06,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___123.jpg
124,0.00244370825,0.0004760406,0.0006254643,3.91395452e-06,2.466633e-05,0.73493576,0.261433125,5.73257821e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___124.jpg
125,0.0111304708,0.00167974143,0.007486097,0.0003816695,0.000311126583,0.899199069,0.06871119,0.0111006089,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___125.jpg
126,0.001996271,0.000874151243,0.000828643853,2.75765051e-05,0.000175630717,0.6501673,0.3458338,9.664016e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___126.jpg
127,0.0236331075,0.0012432466,0.0109423175,0.0009822939,3.11132972e-05,0.5250552,0.4360826,0.00203009113,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___127.jpg
128,0.102035269,0.00460586464,0.05146214,0.004882494,0.000327769027,0.50446564,0.02121328,0.311007529,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___128.jpg
129,0.00638473965,0.000936843,0.00250073639,0.000163747158,8.72618839e-05,0.9653909,0.0177975371,0.00673819054,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___129.jpg
130,0.0240795817,0.00233523,0.0152151138,0.0009185037,2.85782371e-05,0.844546854,0.0823438,0.030532334,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___130.jpg
131,0.00319010974,0.000394919567,0.00168523029,1.97795816e-05,5.63475369e-05,0.81985116,0.174339116,0.0004633548,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___131.jpg
132,0.002234603,0.000660758466,0.00323485583,0.000144382589,0.000169452615,0.701157331,0.289925,0.00247361,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___132.jpg
133,0.0102955839,0.00146895112,0.00108743191,4.236754e-05,9.039585e-06,0.8239618,0.16286625,0.000268586969,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___133.jpg
134,0.152354151,0.003506681,0.0182882268,2.35435036e-05,0.0006146489,0.799564,0.0006215361,0.0250271913,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___134.jpg
135,0.239849553,0.00178328436,0.0243757591,0.00028598748,0.0001922554,0.5674757,0.001053214,0.164984271,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___135.jpg
136,0.00608286168,0.00103969872,0.00770024536,0.000261020876,0.000164171026,0.829855442,0.149876043,0.00502051273,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___136.jpg
137,0.0239415113,0.00115226861,0.011739607,0.000254424755,8.98497e-05,0.8981493,0.05539866,0.009274367,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___137.jpg
138,0.009790287,0.00135130377,0.00728612673,0.0001928209,0.000173760141,0.7289436,0.251232624,0.00102951692,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___138.jpg
139,0.006207202,0.000486619363,0.00729696965,0.0004581369,2.75195052e-05,0.653346837,0.3287641,0.00341263157,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___139.jpg
140,0.001060315,0.000143411555,0.0002637702,2.04454432e-06,1.42192278e-06,0.6299152,0.368596017,1.78764312e-05,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___140.jpg
141,0.00314789,0.00062973774,0.00131472351,3.19528845e-05,5.214795e-05,0.6658703,0.328740954,0.000212306055,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___141.jpg
142,0.135393038,0.00128584367,0.0463778637,0.000232889608,6.397206e-05,0.6698828,0.004228594,0.142535031,https://s3.amazonaws.com/100daysofspice/3_28_17/3_28_17___142.jpg
