frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url
18,0.0105053214,0.000108911117,0.00423926674,1.94033528e-05,2.894367e-06,0.7179369,0.266961336,0.000225984579,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___18.jpg
19,0.00303082331,0.0001314343,0.000276742183,4.346209e-07,2.64459618e-06,0.7042542,0.292298466,5.24290135e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___19.jpg
20,0.05654003,0.0140665732,0.0396064445,0.000549372053,0.00498533761,0.8241855,0.00389955821,0.0561672151,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___20.jpg
21,0.0142050646,0.0236058831,0.02910271,0.0005506415,0.68770653,0.121411376,0.120381214,0.003036609,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___21.jpg
22,0.0009344056,0.00059769,0.0005712125,5.241815e-06,0.00283708121,0.803427041,0.191592515,3.48364774e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___22.jpg
23,0.00257410621,0.0004482418,0.0009461916,5.92988044e-06,0.000269780343,0.910945237,0.08471624,9.428187e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___23.jpg
24,0.000850512064,0.0001494093,0.000140019329,8.20159e-07,2.092462e-05,0.8354911,0.163336083,1.10819719e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___24.jpg
25,0.0159422029,0.000204071373,0.00496544177,3.733574e-05,8.259044e-06,0.8922976,0.08421161,0.002333425,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___25.jpg
26,0.00168409664,4.61897944e-05,0.000306846574,7.249183e-07,4.798709e-06,0.7334936,0.264457643,6.062759e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___26.jpg
27,0.0143207712,0.000177294685,0.00198378647,8.238173e-06,1.01749345e-06,0.7174826,0.265902877,0.000123422738,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___27.jpg
28,0.0253785048,0.00169686181,0.0114319762,0.000563562964,0.000358346442,0.876704,0.0686429,0.0152238719,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___28.jpg
29,0.006846349,0.00066136755,0.003669899,2.55350151e-05,0.0006293384,0.938199461,0.0489393622,0.0010286594,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___29.jpg
30,0.00222133216,0.000832064252,0.0008072446,5.90653e-06,0.000494481,0.914366543,0.08121565,5.6785997e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___30.jpg
31,0.00271898834,0.0009942208,0.00218915264,1.565142e-05,7.88723846e-05,0.704143047,0.2897328,0.000127229912,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___31.jpg
32,0.00522243837,0.00156395929,0.009776816,6.303579e-05,0.000319567625,0.9328801,0.0461194478,0.00405465625,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___32.jpg
33,0.00188616943,0.000236152933,0.0008708124,8.038359e-06,0.000209405553,0.887880564,0.108640715,0.0002681379,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___33.jpg
34,0.001943866,0.000170875384,0.000214739033,3.92661178e-07,1.62521283e-05,0.945706,0.05192739,2.04624885e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___34.jpg
35,0.0372053571,0.00662300549,0.008083795,0.00020550139,0.0009257009,0.922087133,0.0184091721,0.006460311,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___35.jpg
36,0.000514813,5.1103154e-05,0.000111966896,3.45447319e-07,5.665865e-06,0.921186864,0.07810466,2.45923911e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___36.jpg
37,0.009349642,0.000267720927,0.003412052,2.96753933e-05,9.238486e-05,0.9488821,0.0347013474,0.00326506258,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___37.jpg
38,0.000111984569,1.78574319e-05,4.04390121e-05,6.673617e-08,0.000154966838,0.943843246,0.05582492,6.50204174e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___38.jpg
39,0.0287387911,0.00513999769,0.0105468724,0.0015564427,0.000186513513,0.752027035,0.189445719,0.0123585975,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___39.jpg
40,0.16981113,0.0033004717,0.0331143253,0.00158372254,0.0008707638,0.6185143,0.00669338368,0.1661119,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___40.jpg
41,0.181388527,0.0116811339,0.05855525,0.000433550042,0.0036145593,0.6051026,0.00451476639,0.134709626,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___41.jpg
42,0.00557818264,0.000301695516,0.0009279521,6.459155e-06,1.86252382e-05,0.7827749,0.210336909,5.52640231e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___42.jpg
43,0.01433155,0.00117178762,0.00958123,0.000379853853,0.000637712365,0.786163,0.183780223,0.003954674,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___43.jpg
44,0.00126872119,4.58743525e-05,0.0003723753,7.28318241e-07,6.758238e-06,0.586700559,0.411596835,8.144671e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___44.jpg
45,0.000799861562,3.43788379e-05,0.000299314881,2.30332532e-07,1.636856e-05,0.88926506,0.109572478,1.23150758e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___45.jpg
46,0.000153591362,0.000118905991,0.000121176068,3.03693383e-07,3.41440282e-05,0.8836555,0.115903638,1.274106e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___46.jpg
47,0.0024019368,0.0001359717,0.00158915867,4.762834e-05,8.116713e-06,0.620964468,0.374266863,0.000585884671,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___47.jpg
48,0.001866121,4.14290735e-05,0.000520878646,1.29974728e-06,1.88195634e-06,0.6053577,0.392199218,1.1438121e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___48.jpg
49,0.00190831511,0.000119843433,0.000418029085,3.62684773e-07,3.8989906e-06,0.650486052,0.347059548,3.9527913e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___49.jpg
50,0.2505936,0.0050870725,0.0393093452,0.005759309,3.24180546e-05,0.5707698,0.0172997322,0.111148708,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___50.jpg
51,0.0164606161,0.002595024,0.01662924,0.0003533467,0.00103279634,0.8832203,0.0382393152,0.0414693728,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___51.jpg
52,0.0231637228,0.000568707765,0.01331869,7.402687e-05,0.000262295944,0.740613461,0.221278146,0.0007209669,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___52.jpg
53,0.00570639456,0.000143950863,0.00360577321,1.24665548e-05,2.16864555e-05,0.6952816,0.295018256,0.000209869555,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___53.jpg
54,0.00118919776,0.000113589616,0.001279105,5.29629733e-06,3.490999e-05,0.830905557,0.166236117,0.000236210224,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___54.jpg
55,0.0019499684,3.75416639e-05,0.0001234918,7.1637416e-08,8.34847242e-07,0.6723463,0.325541168,6.529025e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___55.jpg
56,0.244602963,0.0141511336,0.0386655256,0.0044553536,0.000388942659,0.6191941,0.0105817523,0.06796023,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___56.jpg
57,0.135938063,0.00315097556,0.0341147929,0.000348713831,0.000113497714,0.7014024,0.00296045421,0.121971048,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___57.jpg
58,0.046985548,0.008294526,0.0277553871,0.0015042359,0.00253581046,0.8008148,0.05645018,0.0556594953,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___58.jpg
59,0.005934139,0.000112488124,0.00162989588,2.68178155e-06,1.46821831e-05,0.7416401,0.250649542,1.64587655e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___59.jpg
60,0.000121534627,7.245622e-07,1.4636008e-05,3.974315e-09,2.46333866e-06,0.6904775,0.309383124,2.4397881e-08,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___60.jpg
61,0.00156775664,2.77139989e-05,0.00019919817,1.061301e-07,9.21067567e-07,0.5037826,0.494421273,4.44116523e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___61.jpg
62,0.268893421,0.0240162332,0.02809116,0.009323751,0.000302632747,0.602816463,0.0224408247,0.04411553,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___62.jpg
63,0.000876608654,4.203358e-05,0.000140351447,5.927709e-08,2.71691642e-05,0.7837943,0.215118974,5.08716369e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___63.jpg
64,0.004151413,0.000169447347,0.00130825746,2.31926e-06,7.45452053e-05,0.8037079,0.190555036,3.10874566e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___64.jpg
65,0.150551528,0.00745086838,0.00761920726,0.000320843,1.393903e-05,0.807648838,0.02192931,0.004465487,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___65.jpg
66,0.00227438076,9.817119e-06,0.0001311866,4.10233625e-08,4.2453027e-07,0.6146693,0.382914662,1.457009e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___66.jpg
67,0.004267337,4.42613236e-05,0.002169588,2.33092123e-06,9.375105e-06,0.6624899,0.330991864,2.53525013e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___67.jpg
68,0.339015335,0.009412531,0.02267744,0.00075568544,0.0002596475,0.5567192,0.00084029336,0.0703199059,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___68.jpg
69,0.00117757,1.63444656e-05,0.0001806272,3.17397934e-07,3.3648455e-06,0.8362315,0.162383512,6.70616873e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___69.jpg
70,0.00083558,5.468137e-06,0.000102292834,1.08444986e-07,7.56959071e-06,0.7938105,0.2052376,8.961323e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___70.jpg
71,0.0012843411,0.000183051321,0.000571730256,6.658503e-07,2.21406681e-05,0.6196431,0.378283858,1.10867259e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___71.jpg
72,0.06416821,0.004738852,0.00102346367,2.21868613e-05,6.642992e-05,0.9264986,0.00274040969,0.0007418575,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___72.jpg
73,7.41012554e-05,4.28485764e-05,2.18518362e-05,2.39096387e-08,8.594076e-05,0.8850932,0.114681162,8.82693143e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___73.jpg
74,0.000132592439,5.01956265e-06,4.01014477e-05,2.02490735e-08,6.46080343e-06,0.7622921,0.237523466,2.71281237e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___74.jpg
75,0.0046913554,0.000933651,0.00575278373,2.156864e-05,0.00137896533,0.6933672,0.2937369,0.000117569281,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___75.jpg
76,0.0006889875,0.000117998956,0.000238480861,1.40348561e-06,6.25131e-05,0.802538,0.196323529,2.91197939e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___76.jpg
77,0.117262706,0.0116088744,0.033920005,0.02203635,0.0003123165,0.6469118,0.05501892,0.112929024,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___77.jpg
78,0.000203509684,9.895075e-07,2.30958285e-05,1.28828181e-09,9.14101633e-07,0.9011985,0.09857294,4.172833e-08,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___78.jpg
79,0.00189140451,8.50639844e-05,0.000846132054,1.29228874e-06,3.03002562e-05,0.812375546,0.184748635,2.16497428e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___79.jpg
80,0.00282577146,9.02104657e-05,0.000429763866,4.189273e-06,8.058622e-05,0.6746775,0.321870774,2.121989e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___80.jpg
81,0.0003006257,7.227808e-06,1.95470075e-05,5.312515e-09,1.29502462e-06,0.7726246,0.227046609,8.459315e-08,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___81.jpg
82,0.2252832,0.003249075,0.00732189,0.0003257171,6.47014349e-06,0.7447989,0.00700704148,0.0120076863,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___82.jpg
83,0.189856932,0.00122832321,0.0161889233,0.000446447259,9.47986337e-05,0.621957362,0.001362071,0.168865159,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___83.jpg
84,0.000166661892,3.904628e-05,4.66435849e-05,1.39176933e-07,2.16806511e-05,0.779258132,0.220465347,2.33798028e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___84.jpg
85,6.312642e-05,3.59483715e-06,1.09702287e-05,1.16739214e-08,3.33001185e-06,0.695920765,0.303998023,1.61531418e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___85.jpg
86,0.000492309453,2.05039159e-05,8.210245e-05,2.50373233e-07,2.29446468e-05,0.786105,0.213274539,2.3660923e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___86.jpg
87,0.00324592064,4.8617072e-05,0.0007034888,3.850072e-06,5.087451e-05,0.800832748,0.1950773,3.72237118e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___87.jpg
88,0.0015155751,2.18879977e-05,0.000189610364,1.67990663e-07,8.059274e-06,0.837133,0.161129639,2.0707048e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___88.jpg
89,0.297577649,0.006942265,0.0259280074,0.00298189558,4.0120125e-05,0.6034698,0.00565602165,0.05740422,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___89.jpg
90,0.103187419,0.00360861886,0.00730251055,0.005757671,1.31485112e-05,0.802509,0.0215349514,0.0560866743,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___90.jpg
91,0.007919922,0.000313063647,0.004037361,7.028696e-05,3.46216548e-05,0.8558709,0.128517777,0.003236046,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___91.jpg
92,0.0007769628,0.000233911647,0.0005230977,3.01731984e-06,1.25791221e-05,0.800192237,0.198174641,8.353033e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___92.jpg
93,0.0100271637,0.0003970952,0.003077706,6.151958e-05,1.7268565e-05,0.7669142,0.2190158,0.000489234459,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___93.jpg
94,0.0103980443,0.000483146228,0.0133786546,0.000173093838,0.000119081094,0.6365831,0.3371131,0.00175181578,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___94.jpg
95,0.0125559326,0.0001512896,0.00149835437,2.903572e-05,9.208851e-07,0.555255,0.430364847,0.0001446515,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___95.jpg
96,0.02806531,0.00144519436,0.0243089162,0.000715880364,0.000357989164,0.598412335,0.342636,0.004058358,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___96.jpg
97,0.0005166723,0.000113891656,0.000258858374,4.64117619e-07,5.58871761e-06,0.7564857,0.242603153,1.56548849e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___97.jpg
98,0.02740536,0.0004891128,0.0115054259,9.061735e-05,4.66429447e-06,0.6085973,0.350893348,0.00101419329,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___98.jpg
99,0.1846554,0.005830542,0.02179553,0.0147691,4.04089042e-05,0.6057898,0.02723236,0.139886856,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___99.jpg
100,0.0008570268,0.000471053558,0.000723415753,1.66757e-06,0.000102222824,0.6305525,0.367268741,2.33621013e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___100.jpg
101,0.0270156246,0.00170805724,0.017693894,0.0009642492,5.368777e-05,0.786268532,0.146754622,0.0195413232,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___101.jpg
102,0.0006320544,5.804913e-05,0.000259760476,1.16601063e-06,3.51558151e-06,0.612246931,0.3867747,2.37932527e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___102.jpg
103,0.000505088246,3.66669265e-05,0.0004711165,2.62478261e-06,2.770971e-05,0.704415,0.294456273,8.546497e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___103.jpg
104,0.169537842,0.00725967158,0.0137578575,0.00145149254,8.81410961e-05,0.7664766,0.0135260252,0.0279023778,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___104.jpg
105,0.006486574,0.000276481238,0.00441038,4.902079e-05,3.26238223e-05,0.8129597,0.173000485,0.002784793,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___105.jpg
106,0.004442243,0.000213791267,0.002994339,2.12878058e-05,6.92362028e-06,0.5667142,0.425363928,0.00024325597,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___106.jpg
107,0.0229497086,0.0007643726,0.0223920755,0.0005886628,6.9038515e-06,0.5588812,0.39172563,0.0026914,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___107.jpg
108,0.00530481432,0.0004359002,0.001232183,6.62342973e-06,3.46240922e-05,0.733273864,0.259666979,4.49947147e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___108.jpg
109,0.009867733,0.0004296182,0.006548469,7.489891e-05,0.000286710274,0.8306787,0.1507099,0.00140394561,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___109.jpg
110,0.00172494759,5.40907968e-05,0.000366514461,2.8535e-06,6.9857274e-06,0.823578954,0.174131572,0.000134092712,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___110.jpg
111,0.00750412652,0.0002743788,0.00428298675,8.362162e-05,3.969817e-05,0.858629465,0.12582235,0.00336337741,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___111.jpg
112,0.148094118,0.0160611887,0.01653032,0.005355305,4.33706045e-05,0.762615144,0.0254826173,0.0258179381,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___112.jpg
113,0.0074105016,0.004442213,0.00168059,2.536773e-05,8.703529e-05,0.978285134,0.005791517,0.00227761874,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___113.jpg
114,0.0009955713,0.000159430158,0.0003916885,8.33801e-07,3.61467028e-05,0.7863808,0.21202144,1.4033687e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___114.jpg
115,0.00259996136,0.000546382449,0.00139727909,9.81648e-06,0.000136339091,0.70254755,0.292679161,8.35361e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___115.jpg
116,0.257846057,0.009793936,0.0312590748,0.00607507769,8.36906e-05,0.5750019,0.00794233847,0.111997932,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___116.jpg
117,0.440754652,0.00185991335,0.0194585454,8.00387061e-05,0.000144978374,0.406208366,0.000221541748,0.131271988,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___117.jpg
118,0.152994737,0.00709314458,0.0171330366,0.0006061718,7.06415e-05,0.7861646,0.005795006,0.0301426873,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___118.jpg
119,0.002092795,0.000100550191,0.0005490396,5.48928074e-06,2.07677986e-05,0.750568151,0.246586129,7.70926e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___119.jpg
120,0.000242980517,4.07893131e-05,4.24923128e-05,2.14507256e-08,2.57627671e-05,0.900101364,0.09954547,1.14866862e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___120.jpg
121,0.18209435,0.016363332,0.0274878889,0.00212668255,0.000630273,0.730078459,0.0108457347,0.0303732641,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___121.jpg
122,0.186773881,0.00160716893,0.01940868,0.000601666165,2.21632417e-05,0.5635846,0.0009184836,0.22708334,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___122.jpg
123,0.000106701737,1.23963946e-05,3.2430904e-05,7.16259e-09,2.44197736e-06,0.952755749,0.0470884927,1.78349057e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___123.jpg
124,0.0006354363,4.987328e-05,0.000111220637,2.78772717e-07,2.74835384e-06,0.70903033,0.290164083,6.05742844e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___124.jpg
125,0.0141263437,0.000228802135,0.009340799,6.279704e-05,2.17997767e-05,0.8223786,0.152535424,0.00130547991,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___125.jpg
126,0.0005955472,4.87401558e-05,0.00050269044,4.20692828e-07,6.891405e-06,0.628526449,0.37031287,6.37630455e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___126.jpg
127,0.006813733,0.000178449918,0.00366737857,3.74779775e-05,2.3026314e-05,0.6497204,0.339275122,0.000284468435,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___127.jpg
128,0.00142241491,1.09304292e-05,0.000120704906,8.136426e-08,1.82067174e-06,0.712385237,0.286058068,7.252582e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___128.jpg
129,0.127065092,0.0112708621,0.0278621782,0.00156187383,0.0005148981,0.783643663,0.0135938413,0.03448762,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___129.jpg
130,0.00193384383,0.000131529217,0.00103349832,3.11265353e-06,2.90834432e-05,0.73455447,0.2622529,6.157341e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___130.jpg
131,0.028608175,0.000905766443,0.0203290526,0.000241146772,0.000156722483,0.80543375,0.1406792,0.00364619959,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___131.jpg
132,0.000384649378,2.0102605e-05,4.17735864e-05,1.69738144e-08,1.75617765e-06,0.847790956,0.1517601,6.313978e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___132.jpg
133,0.0370490476,0.009132762,0.00390530587,3.64565167e-05,9.1435686e-05,0.9381485,0.0103712436,0.00126522442,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___133.jpg
134,0.002161682,4.701314e-05,0.0002832769,8.144187e-07,1.00463183e-06,0.8092879,0.188199088,1.92120442e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___134.jpg
135,0.0007822565,3.19068531e-05,0.000147909974,1.20150958e-07,2.68848612e-06,0.6362658,0.3627685,8.16639329e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___135.jpg
136,0.000364266627,3.76408957e-06,4.56196722e-05,2.15405027e-08,6.994065e-07,0.694073,0.3055123,3.04808822e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___136.jpg
137,0.0014112374,4.26739134e-05,0.00027125515,3.15769057e-07,4.29933334e-06,0.6548182,0.343449,3.079483e-06,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___137.jpg
138,0.004158813,0.000105715488,0.0013386861,4.98517375e-06,3.18412931e-05,0.82308,0.171127364,0.000152585242,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___138.jpg
139,0.000128555068,7.25592872e-06,2.084084e-05,1.19818475e-08,6.4742444e-06,0.8508519,0.148984268,7.14127964e-07,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___139.jpg
140,0.343858123,0.00498802261,0.0257334169,0.00158815831,2.01578514e-05,0.567694962,0.00390836876,0.052208785,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___140.jpg
141,0.0221483875,0.000151968619,0.00203342643,1.64738321e-05,1.43585044e-06,0.785666347,0.189851686,0.000130275308,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___141.jpg
142,0.0009834571,1.41006376e-05,0.0002101475,3.4864982e-07,1.69860425e-06,0.773759246,0.225019634,1.1362491e-05,https://s3.amazonaws.com/100daysofspice/1_31_17/1_31_17___142.jpg
