frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url,data
0,,,,,,,,,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___0.jpg,3_10_17
1,,,,,,,,,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___1.jpg,3_10_17
2,0.00073508994,9.050142e-05,7.108918e-05,3.2533826e-06,0.0007046003,0.9738737,0.0244361069,8.569662e-05,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___2.jpg,3_10_17
3,0.000594331766,0.000134182948,9.476617e-05,1.66702023e-06,0.000259326072,0.9626321,0.03624457,3.90269e-05,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___3.jpg,3_10_17
4,0.00154565868,5.27965058e-05,0.000151912536,9.24362951e-07,3.674636e-05,0.9361275,0.0620559938,2.84663711e-05,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___4.jpg,3_10_17
5,0.0134265451,0.000514942454,0.00251837168,7.712907e-05,0.000387332751,0.9024883,0.07982905,0.000758333248,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___5.jpg,3_10_17
6,0.00168789981,4.634738e-05,8.437077e-05,2.71741015e-07,4.492517e-06,0.95670104,0.0414575636,1.80192328e-05,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___6.jpg,3_10_17
7,0.0036098673,0.000104037521,0.0004500475,5.04072e-06,3.238133e-05,0.8402484,0.155504748,4.54764668e-05,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___7.jpg,3_10_17
8,0.0210286025,0.001601308,0.0135016544,0.000346582034,0.000133983718,0.883547843,0.06668234,0.0131576695,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___8.jpg,3_10_17
9,0.0351082347,0.008152604,0.008078067,0.000255421968,0.0003674626,0.9172306,0.003692646,0.0271149781,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___9.jpg,3_10_17
10,0.008393888,0.00194839318,0.00368896173,0.000102027378,0.000514036,0.9158358,0.06861403,0.000902889355,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___10.jpg,3_10_17
11,0.00380996848,0.0008005534,0.000960682461,6.472191e-05,0.00077110593,0.946343839,0.0467682034,0.0004809066,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___11.jpg,3_10_17
12,0.00358247268,0.000252931437,0.00095847575,1.52208322e-05,0.00267651863,0.927621067,0.0647961,9.720383e-05,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___12.jpg,3_10_17
13,0.00280573987,0.04325378,0.00339886849,6.82370455e-06,0.298048317,0.650787,0.000940694648,0.000758781447,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___13.jpg,3_10_17
14,1.95352618e-06,0.0008113118,0.000112726477,2.754247e-09,0.967886,0.0311393589,4.37175768e-05,4.965815e-06,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___14.jpg,3_10_17
15,1.9565864e-06,0.00258037378,8.339046e-05,8.815514e-10,0.9959045,0.00142014457,7.03186458e-07,8.9062205e-06,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___15.jpg,3_10_17
16,0.00156889891,0.004326976,0.0007027023,2.956166e-05,0.8682262,0.105585344,0.0192263015,0.000334051234,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___16.jpg,3_10_17
17,0.009584557,0.00266050524,0.00488266349,0.000129599241,0.767854631,0.175329387,0.03733733,0.002221346,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___17.jpg,3_10_17
18,0.008172876,0.0118216658,0.007080452,2.69692064e-05,0.06604975,0.889564335,0.00111677544,0.0161671788,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___18.jpg,3_10_17
19,0.007444798,0.000867572,0.00231657852,5.11214e-05,0.009554416,0.965200663,0.0130903237,0.00147451507,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___19.jpg,3_10_17
20,0.00217963057,0.00396419875,0.000275144441,6.77827757e-06,0.000120933226,0.992158532,0.0010327294,0.0002620504,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___20.jpg,3_10_17
21,0.376960546,0.0153087452,0.0391457081,0.000292869227,0.000389040943,0.5538821,0.00200394564,0.0120170256,https://s3.amazonaws.com/100daysofspice/3_10_17/3_10_17___21.jpg,3_10_17
