frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url,date
25,0.000959084,0.000204701,0.000813582,6.32E-06,0.000274799,0.77891916,0.218712062,0.000110304,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___25.jpg,1_25_17
26,0.454136223,0.000796567,0.024494804,8.82E-05,4.93E-05,0.233874545,0.000205244,0.286355138,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___26.jpg,1_25_17
27,0.07583871,0.007372847,0.031350873,0.001442016,0.001616698,0.8068782,0.018856388,0.056644287,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___27.jpg,1_25_17
28,0.013064542,0.000390709,0.001207169,2.62E-06,4.36E-06,0.7268719,0.2584401,1.86E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___28.jpg,1_25_17
29,0.008536451,4.85E-05,0.000693261,4.53E-07,3.55E-07,0.700862646,0.289852351,5.93E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___29.jpg,1_25_17
30,0.000732775,4.13E-05,0.00010239,8.67E-08,7.15E-06,0.6595967,0.339518964,6.70E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___30.jpg,1_25_17
31,0.00185638,7.95E-05,0.00025741,1.37E-07,6.75E-06,0.5367513,0.461047918,6.19E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___31.jpg,1_25_17
32,0.09081508,0.002337112,0.00704574,8.83E-05,1.83E-05,0.829834938,0.068677045,0.001183519,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___32.jpg,1_25_17
33,0.000345656,0.000554633,0.000228634,1.17E-07,2.50E-05,0.800188839,0.198654249,2.83E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___33.jpg,1_25_17
34,0.011506227,0.000155693,0.003876501,1.11E-05,1.48E-05,0.5928838,0.391513646,3.82E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___34.jpg,1_25_17
35,0.028311797,0.000601429,0.015988708,0.00015114,3.90E-05,0.5599904,0.394503266,0.000414274,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___35.jpg,1_25_17
36,0.027856838,0.00060838,0.014818193,0.00024698,3.06E-05,0.7471364,0.206802219,0.002500413,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___36.jpg,1_25_17
37,0.000755544,1.25E-05,4.42E-05,8.51E-09,1.54E-06,0.6915644,0.307621747,8.00E-08,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___37.jpg,1_25_17
38,0.342946976,0.013646341,0.05473351,0.004094961,0.000244176,0.5425982,0.01111827,0.0306176,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___38.jpg,1_25_17
39,0.034489855,0.011699718,0.003002267,1.25E-05,0.000187207,0.9433787,0.006930558,0.00029917,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___39.jpg,1_25_17
40,0.0757025,0.006840341,0.002918554,1.66E-05,6.14E-06,0.9047577,0.009197104,0.000561109,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___40.jpg,1_25_17
41,0.0344727,0.002938465,0.008285797,0.0041413,0.000152769,0.827632844,0.009823922,0.1125522,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___41.jpg,1_25_17
42,0.057814147,0.000698698,0.015944427,0.000154004,9.75E-06,0.680960238,0.243114576,0.001304146,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___42.jpg,1_25_17
43,0.007203755,4.46E-05,0.000262012,2.52E-07,1.10E-06,0.6992695,0.293216944,1.88E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___43.jpg,1_25_17
44,0.002517105,4.91E-05,0.000256639,1.32E-07,2.84E-06,0.6616028,0.335569948,1.50E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___44.jpg,1_25_17
45,0.028365364,0.000139455,0.003318352,1.16E-05,8.55E-07,0.6850757,0.283032,5.67E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___45.jpg,1_25_17
46,0.174253657,0.007863533,0.018930458,0.000210766,6.44E-05,0.777706563,0.007827245,0.013143368,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___46.jpg,1_25_17
47,0.004560897,0.000583133,0.007199412,0.000277361,5.88E-05,0.789447665,0.191862136,0.006010597,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___47.jpg,1_25_17
48,0.003281475,0.000129738,0.000112339,1.72E-08,7.14E-06,0.8500604,0.146408692,2.11E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___48.jpg,1_25_17
49,0.017874746,0.000170249,0.001823862,9.83E-06,5.14E-06,0.640641749,0.339426517,4.79E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___49.jpg,1_25_17
50,0.019630676,0.000133505,0.003685176,8.67E-06,1.42E-06,0.5354592,0.441041827,3.95E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___50.jpg,1_25_17
51,0.005955529,7.29E-05,0.000524676,1.83E-06,1.09E-06,0.734975,0.258451879,1.71E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___51.jpg,1_25_17
52,0.00046843,7.51E-06,3.72E-05,6.87E-09,1.13E-07,0.7410919,0.258394659,1.78E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___52.jpg,1_25_17
53,0.000972479,1.54E-05,0.000106963,3.17E-08,2.56E-07,0.5047192,0.494185418,2.09E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___53.jpg,1_25_17
54,0.03049519,0.000163355,0.002360907,1.28E-05,1.75E-06,0.6841577,0.282728523,7.97E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___54.jpg,1_25_17
55,0.00039645,3.72E-05,9.53E-05,2.16E-07,2.65E-05,0.6996146,0.299828023,1.72E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___55.jpg,1_25_17
56,0.005581787,7.15E-05,0.000759933,4.79E-06,2.00E-05,0.7236014,0.269923776,3.68E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___56.jpg,1_25_17
57,0.005301829,5.90E-05,0.000969338,6.82E-07,2.91E-05,0.6914046,0.302230358,5.05E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___57.jpg,1_25_17
58,0.10873697,0.010851626,0.020998502,0.002692102,0.002165076,0.7816342,0.010173414,0.06274809,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___58.jpg,1_25_17
59,0.000160677,1.38E-05,6.48E-06,2.36E-09,1.01E-05,0.816398,0.1834108,3.34E-08,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___59.jpg,1_25_17
60,0.000521479,4.16E-06,1.55E-05,4.87E-09,6.67E-07,0.8286234,0.17083475,5.94E-08,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___60.jpg,1_25_17
61,0.000704564,4.09E-06,2.34E-05,4.27E-09,2.99E-08,0.415482342,0.583785534,1.48E-08,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___61.jpg,1_25_17
62,0.000316195,1.00E-05,3.16E-05,2.10E-08,1.79E-06,0.7404162,0.259223849,2.24E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___62.jpg,1_25_17
63,0.000321159,5.46E-05,2.14E-05,1.38E-08,7.58E-06,0.841739655,0.157855317,2.90E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___63.jpg,1_25_17
64,0.009774567,4.33E-05,0.000787393,9.30E-06,3.79E-06,0.681159556,0.3081917,3.04E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___64.jpg,1_25_17
65,0.000417856,1.51E-05,3.83E-05,5.04E-08,8.12E-06,0.890068531,0.109451219,8.80E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___65.jpg,1_25_17
66,0.002965244,8.33E-06,0.000159646,4.89E-08,1.62E-06,0.6084953,0.38836956,2.34E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___66.jpg,1_25_17
67,0.00188036,6.81E-05,0.000545408,1.44E-06,1.94E-05,0.7519096,0.245560929,1.48E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___67.jpg,1_25_17
68,0.002825794,7.99E-06,3.52E-05,2.01E-08,3.05E-07,0.5503203,0.4468103,2.98E-08,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___68.jpg,1_25_17
69,0.102200821,0.002662029,0.020130754,0.000732318,4.44E-05,0.771347463,0.0059015,0.09698074,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___69.jpg,1_25_17
70,0.090001926,0.011926473,0.04120938,0.001346554,0.0011928,0.765858054,0.009499433,0.0789654,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___70.jpg,1_25_17
71,0.018962123,0.000632715,0.003403062,5.23E-05,0.000265337,0.795402944,0.180995747,0.000285847,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___71.jpg,1_25_17
72,0.000145259,2.70E-06,8.05E-06,1.00E-09,2.09E-06,0.7538177,0.246024236,1.43E-08,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___72.jpg,1_25_17
73,0.004271519,1.28E-05,9.22E-05,8.60E-09,1.18E-07,0.475851625,0.5197717,2.50E-08,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___73.jpg,1_25_17
74,0.000667512,5.75E-06,5.80E-05,1.37E-08,1.57E-06,0.631354451,0.36791265,8.59E-08,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___74.jpg,1_25_17
75,0.150530443,0.009401139,0.048461154,0.010552167,0.000150963,0.609615743,0.0201731,0.151115283,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___75.jpg,1_25_17
76,0.000619959,1.49E-05,3.07E-05,3.18E-08,1.14E-05,0.6940446,0.30527842,1.03E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___76.jpg,1_25_17
77,0.014991529,0.000167264,0.00482454,8.44E-06,9.96E-05,0.6581403,0.321739376,2.89E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___77.jpg,1_25_17
78,0.000947407,4.83E-05,0.000113677,3.09E-08,8.89E-06,0.6840685,0.314813018,2.24E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___78.jpg,1_25_17
79,0.062462438,0.003494833,0.0337742,0.00038503,0.000365925,0.837646842,0.006941528,0.054929216,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___79.jpg,1_25_17
80,0.002672591,6.02E-06,6.34E-05,6.45E-09,2.71E-07,0.49676618,0.50049144,1.77E-08,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___80.jpg,1_25_17
81,0.004809123,0.000731811,0.007465405,0.00030873,6.13E-05,0.7318876,0.25005883,0.004677228,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___81.jpg,1_25_17
82,0.000730354,5.65E-05,4.81E-05,3.66E-08,2.97E-05,0.7817993,0.217335641,3.21E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___82.jpg,1_25_17
83,0.249787018,0.015106387,0.0735958,0.002497769,0.00043808,0.5671209,0.012458248,0.07899579,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___83.jpg,1_25_17
84,0.010470811,0.00147614,0.029349458,0.000350779,0.000230619,0.6560714,0.29669562,0.005355173,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___84.jpg,1_25_17
85,0.002936346,4.77E-05,0.000212719,4.47E-07,7.99E-05,0.797691643,0.1990281,3.22E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___85.jpg,1_25_17
86,0.000135867,3.92E-05,5.00E-05,2.38E-07,3.22E-05,0.696430564,0.30331108,8.87E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___86.jpg,1_25_17
87,8.15E-05,2.42E-06,3.48E-06,8.95E-10,3.59E-06,0.856745064,0.1431639,1.91E-08,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___87.jpg,1_25_17
88,0.004855877,1.30E-05,0.000140614,1.62E-07,1.66E-06,0.621694267,0.373293936,4.84E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___88.jpg,1_25_17
89,0.084951684,0.005642122,0.018638376,9.03E-05,0.000461859,0.8725249,0.001452578,0.016238179,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___89.jpg,1_25_17
90,0.000437591,0.000176998,0.000182208,4.87E-07,0.000713191,0.860732,0.137751922,5.61E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___90.jpg,1_25_17
91,0.0538054,0.007440814,0.023944456,0.000374301,0.00333516,0.8139686,0.003363899,0.093767345,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___91.jpg,1_25_17
92,0.019077148,0.004156876,0.04109115,0.00185511,8.40E-05,0.5370422,0.38049686,0.01619662,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___92.jpg,1_25_17
93,0.007362117,0.000178845,0.000977253,4.96E-06,6.80E-06,0.8001294,0.191267252,7.34E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___93.jpg,1_25_17
94,0.002827294,0.00015109,0.000348515,2.45E-07,1.31E-06,0.74118036,0.255486369,4.79E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___94.jpg,1_25_17
95,0.05402281,0.001338958,0.013915137,0.000164532,0.000411799,0.8877146,0.005152447,0.037279703,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___95.jpg,1_25_17
96,0.001867306,4.94E-05,0.000595562,1.61E-06,9.12E-06,0.863401532,0.13402161,5.39E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___96.jpg,1_25_17
97,0.042048316,0.001836922,0.000194783,5.35E-07,5.30E-06,0.954363048,0.001537997,1.31E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___97.jpg,1_25_17
98,0.01135835,0.002220287,0.000391163,8.09E-06,9.72E-05,0.9843032,0.001015694,0.000606078,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___98.jpg,1_25_17
99,0.05222506,0.001128318,0.016071431,0.000149052,8.33E-05,0.791264653,0.136180252,0.002897884,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___99.jpg,1_25_17
100,0.000510814,0.000101219,0.000163537,4.90E-07,4.03E-05,0.765777647,0.2333967,9.32E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___100.jpg,1_25_17
101,0.04344578,0.001315555,0.016488036,0.000520768,6.34E-05,0.7989908,0.116781451,0.022394277,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___101.jpg,1_25_17
102,0.004871035,7.34E-05,0.000472048,1.41E-06,3.02E-06,0.760022938,0.234535828,2.03E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___102.jpg,1_25_17
103,0.001301886,0.000218046,0.000258984,1.99E-07,2.06E-05,0.8011176,0.197080165,2.54E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___103.jpg,1_25_17
104,0.000238267,3.01E-05,5.56E-05,7.34E-08,1.90E-05,0.6421393,0.357516825,8.09E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___104.jpg,1_25_17
105,0.001023624,6.21E-05,0.000147295,3.10E-07,3.26E-06,0.725931346,0.2728288,3.28E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___105.jpg,1_25_17
106,0.0010124,1.34E-05,9.56E-05,1.20E-07,3.76E-07,0.868780136,0.130093813,4.20E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___106.jpg,1_25_17
107,0.0080187,0.000138587,0.001268936,3.03E-06,8.77E-07,0.4950814,0.495470136,1.83E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___107.jpg,1_25_17
108,0.000879681,0.000450851,0.000423251,3.27E-06,5.56E-05,0.7781549,0.220000014,3.24E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___108.jpg,1_25_17
109,0.001167136,0.000132561,0.000193748,8.89E-07,1.11E-05,0.8471046,0.151370659,1.93E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___109.jpg,1_25_17
110,0.00875043,0.000541002,0.00954688,0.000385279,4.13E-05,0.6698396,0.30745095,0.003444499,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___110.jpg,1_25_17
111,0.01658103,0.000396147,0.007746592,7.98E-05,3.60E-05,0.864399254,0.105084568,0.005676648,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___111.jpg,1_25_17
112,0.002025777,0.000594911,0.000456304,3.75E-06,4.57E-05,0.8796619,0.117138907,7.27E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___112.jpg,1_25_17
113,0.006879649,0.001526435,0.003224353,1.18E-05,0.000111455,0.851383865,0.136658221,0.000204223,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___113.jpg,1_25_17
114,0.006025204,0.000315009,0.004209384,5.25E-05,6.27E-05,0.861689,0.126204237,0.001442008,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___114.jpg,1_25_17
115,0.002821,7.58E-05,0.000748155,2.25E-06,5.47E-06,0.6883256,0.3079983,2.34E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___115.jpg,1_25_17
116,0.006169757,0.000207375,0.003445192,9.83E-06,0.000165923,0.8286907,0.161220267,9.09E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___116.jpg,1_25_17
117,0.019457808,0.001745444,0.012862126,9.20E-05,0.000224871,0.943050861,0.012403406,0.010163462,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___117.jpg,1_25_17
118,0.002814829,0.000737307,0.002523134,7.17E-05,0.000572797,0.7781575,0.214434162,0.000688592,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___118.jpg,1_25_17
119,0.002599428,0.000245759,0.000424781,8.89E-07,1.64E-05,0.9261218,0.070563115,2.78E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___119.jpg,1_25_17
120,9.14E-05,5.35E-05,4.27E-05,2.58E-08,2.86E-06,0.87818265,0.1216253,1.56E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___120.jpg,1_25_17
121,0.08271222,0.002887386,0.036914438,0.000154564,0.000748728,0.6147837,0.002881018,0.258917928,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___121.jpg,1_25_17
122,0.001013416,0.000124146,0.000150865,3.94E-07,5.14E-05,0.770581365,0.228074476,3.91E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___122.jpg,1_25_17
123,0.000608553,0.00011253,0.000177619,2.16E-07,0.000113292,0.830228865,0.168756172,2.78E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___123.jpg,1_25_17
124,0.062484134,0.0021263,0.0007654,7.07E-05,2.41E-06,0.92731446,0.005512447,0.001724152,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___124.jpg,1_25_17
125,0.001543946,3.90E-05,0.000315184,2.59E-06,7.55E-06,0.80874753,0.18928656,5.77E-05,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___125.jpg,1_25_17
126,0.102143787,0.001693541,0.020797217,0.000495854,8.72E-05,0.770930946,0.003127335,0.100724123,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___126.jpg,1_25_17
127,0.00286907,0.000163212,0.00100505,5.98E-06,0.000125148,0.906300843,0.089422494,0.000108186,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___127.jpg,1_25_17
128,0.000599716,4.89E-05,0.00036819,1.07E-07,2.41E-05,0.7693534,0.229603589,2.01E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___128.jpg,1_25_17
129,0.02548719,0.008341317,0.019250339,0.000180994,0.001815855,0.92607224,0.003058569,0.015793484,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___129.jpg,1_25_17
130,0.050574366,0.006716017,0.002793598,0.000141612,0.000131597,0.9300555,0.005819078,0.003768235,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___130.jpg,1_25_17
131,0.013697109,0.000798993,0.00938452,0.000119546,0.001701778,0.7973355,0.176511288,0.000451282,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___131.jpg,1_25_17
132,0.01575894,0.000228101,0.00209883,3.72E-05,3.99E-05,0.7715238,0.21013,0.000183222,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___132.jpg,1_25_17
133,0.000631469,3.78E-05,5.56E-05,1.45E-08,7.95E-07,0.789432049,0.209842026,3.28E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___133.jpg,1_25_17
134,0.000299385,3.97E-05,4.27E-05,2.59E-08,3.48E-05,0.8235874,0.175995544,3.68E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___134.jpg,1_25_17
135,0.003063648,7.20E-05,0.000397949,1.18E-07,2.25E-06,0.5975328,0.3989304,8.01E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___135.jpg,1_25_17
136,0.002075146,1.55E-05,0.000178089,4.97E-08,4.45E-07,0.6552541,0.342476249,4.13E-07,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___136.jpg,1_25_17
137,0.000652743,8.68E-06,5.14E-05,9.93E-08,2.51E-06,0.8288574,0.170425013,2.12E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___137.jpg,1_25_17
138,0.165920019,0.009209154,0.012845459,0.000455674,2.55E-05,0.780335248,0.019511702,0.01169725,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___138.jpg,1_25_17
139,0.007042974,0.000243967,0.004816643,4.29E-05,4.51E-05,0.810091138,0.17693451,0.000782816,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___139.jpg,1_25_17
140,0.000413046,3.16E-05,5.09E-05,1.46E-07,1.84E-05,0.9071851,0.09229588,5.06E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___140.jpg,1_25_17
141,0.04988266,0.003581882,0.010641051,0.000150074,0.000250602,0.9062874,0.026702328,0.002504005,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___141.jpg,1_25_17
142,0.003579939,1.65E-05,0.000219635,2.53E-07,1.36E-06,0.684854448,0.311325818,2.11E-06,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___142.jpg,1_25_17
143,0.0323528,0.00177009,0.000975231,2.95E-05,6.03E-06,0.9617039,0.001584687,0.001577769,https://s3.amazonaws.com/100daysofspice/1_25_17/1_25_17___143.jpg,1_25_17
