frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url,data
0,0.001971113,2.04690041e-05,7.22741461e-05,4.60088557e-07,8.646268e-06,0.8584766,0.139444128,6.35093875e-06,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___0.jpg,3_22_17
1,0.002132149,4.886615e-05,5.26530057e-05,1.10610408e-07,4.38886127e-06,0.7668614,0.230899155,1.29880823e-06,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___1.jpg,3_22_17
2,0.006027643,0.000346827524,0.000145603422,1.949877e-07,4.9072687e-06,0.6591162,0.334357858,7.42389034e-07,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___2.jpg,3_22_17
3,0.0123476628,0.0003602751,0.00163948617,4.25624e-05,3.797583e-05,0.771054,0.214239389,0.000278597145,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___3.jpg,3_22_17
4,0.008697362,0.00109239842,0.00185609981,6.6297066e-06,8.013798e-05,0.7318195,0.2564133,3.454451e-05,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___4.jpg,3_22_17
5,0.0277917031,0.001954942,0.00192997477,4.937068e-06,3.02027229e-06,0.798141,0.1701205,5.39237044e-05,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___5.jpg,3_22_17
6,0.269747645,0.0009191277,0.0320733525,0.000111619454,2.5997073e-05,0.556938,0.002047151,0.138137132,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___6.jpg,3_22_17
7,0.00141674245,3.63634972e-05,0.000391693815,9.591283e-07,4.831494e-06,0.8196877,0.178451136,1.05574827e-05,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___7.jpg,3_22_17
8,0.3982137,0.02767659,0.0316517279,0.00297507946,0.000175571971,0.493175715,0.0106945736,0.0354370326,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___8.jpg,3_22_17
9,0.0449398533,0.0007592309,0.007354765,0.000192693275,7.36932952e-06,0.691185832,0.25425148,0.00130878179,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___9.jpg,3_22_17
10,0.00183632481,2.92806762e-05,0.000131679451,2.157805e-07,3.27694465e-07,0.7697676,0.228231356,3.24150028e-06,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___10.jpg,3_22_17
11,0.004206487,0.000196921726,0.000945692242,2.03060517e-06,5.707348e-06,0.776498139,0.2181163,2.87342937e-05,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___11.jpg,3_22_17
12,0.204429179,0.00353821367,0.0369288176,0.000709396147,2.31592458e-05,0.62333554,0.00272940146,0.1283063,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___12.jpg,3_22_17
13,0.08737102,0.00318582635,0.01501527,0.00047110836,6.443339e-05,0.8529724,0.0105676148,0.0303523671,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___13.jpg,3_22_17
14,0.005139958,0.000276721868,6.35496544e-05,1.64231523e-07,4.28151952e-06,0.8367893,0.157724544,1.495728e-06,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___14.jpg,3_22_17
15,0.0124530541,0.0005092369,0.0009865819,3.649977e-06,1.7906965e-06,0.449463218,0.5365742,8.298849e-06,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___15.jpg,3_22_17
16,0.00608642,0.000416210241,0.00321796769,4.26922124e-05,5.105585e-05,0.6976565,0.29219678,0.000332381547,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___16.jpg,3_22_17
17,0.0185817629,0.000385765132,0.006343204,0.000109161359,3.11490439e-05,0.762573,0.210718378,0.00125757663,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___17.jpg,3_22_17
18,0.0330567323,0.0003259461,0.00537515525,6.02123728e-05,1.48225786e-06,0.8530453,0.103517622,0.00461754575,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___18.jpg,3_22_17
19,0.0928518549,0.00556844426,0.03406557,0.000207521385,0.000208838872,0.8190042,0.00663517369,0.04145841,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___19.jpg,3_22_17
20,0.204444587,0.00396970753,0.0420080945,0.00110820017,7.905924e-05,0.6598042,0.0114015574,0.07718459,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___20.jpg,3_22_17
21,0.00170626654,1.75235382e-05,4.13010021e-05,1.27987549e-08,3.764909e-07,0.6872774,0.310957,1.415095e-07,https://s3.amazonaws.com/100daysofspice/3_22_17/3_22_17___21.jpg,3_22_17
