frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url,data
0,,,,,,,,,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___0.jpg,3_27_17
1,,,,,,,,,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___1.jpg,3_27_17
2,,,,,,,,,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___2.jpg,3_27_17
3,,,,,,,,,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___3.jpg,3_27_17
4,,,,,,,,,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___4.jpg,3_27_17
5,0.01504745,0.00778742647,0.013185678,0.0001864327,0.0127430856,0.927265346,0.0129872346,0.0107973348,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___5.jpg,3_27_17
6,0.0265258066,0.009425085,0.0263820551,6.924066e-05,0.07692967,0.8373113,0.00309646,0.0202603545,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___6.jpg,3_27_17
7,0.003949976,0.0204422474,0.00428682845,1.89441143e-05,0.0556988381,0.9133503,0.0007697068,0.00148320443,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___7.jpg,3_27_17
8,0.00429686531,0.00218010112,0.00276818639,0.000163251287,0.0129218167,0.946081161,0.0272083022,0.00438032253,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___8.jpg,3_27_17
9,0.06554257,0.00778998528,0.0135509344,0.000686581538,0.000276119943,0.8821614,0.00579325063,0.0241991635,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___9.jpg,3_27_17
10,0.009245371,0.00166578416,0.008462568,0.000159147632,0.0002984992,0.93058604,0.03743308,0.0121494858,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___10.jpg,3_27_17
11,0.0136022856,0.00134826463,0.007641959,0.0001959708,9.956979e-05,0.822868168,0.151084051,0.00315975747,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___11.jpg,3_27_17
12,0.05247515,0.0127800591,0.00185122539,0.000326592766,0.0002530775,0.924680233,0.00466218963,0.002971491,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___12.jpg,3_27_17
13,0.0179566145,0.00591163943,0.0151474411,0.000167711667,0.000223756651,0.858109057,0.0999197438,0.002564029,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___13.jpg,3_27_17
14,0.001779041,0.0003110745,0.0002047725,4.70191338e-07,4.21592767e-06,0.8388938,0.158800349,6.281858e-06,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___14.jpg,3_27_17
15,0.07824591,0.00274249259,0.0220781025,0.0006896279,4.81031457e-05,0.765270352,0.123380519,0.00754490867,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___15.jpg,3_27_17
16,0.179996267,0.00258562341,0.0426307581,0.00356803765,0.000105124091,0.5006128,0.0135212243,0.256980181,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___16.jpg,3_27_17
17,0.14679423,0.0114242425,0.0251170285,6.680156e-05,0.0007810724,0.765661,0.00223091128,0.04792474,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___17.jpg,3_27_17
18,0.171479076,0.00427579135,0.04441439,0.000291075878,0.001268832,0.668392658,0.00498252455,0.104895659,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___18.jpg,3_27_17
19,0.135512412,0.00238085166,0.0357657224,0.00045037776,3.045681e-05,0.7795985,0.008326504,0.0379351974,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___19.jpg,3_27_17
20,0.065293394,0.00691957539,0.0100347754,0.000193477375,0.000109014785,0.890499055,0.01754844,0.00940228,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___20.jpg,3_27_17
21,0.375649542,0.008100345,0.05156103,0.00134134979,5.551136e-05,0.468024,0.006607728,0.0886605158,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___21.jpg,3_27_17
22,0.3101943,0.00662945444,0.06969578,0.00142514543,7.342575e-05,0.461441666,0.00548218563,0.145058021,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___22.jpg,3_27_17
23,0.2434155,0.0110158511,0.0975423157,0.00362954615,0.000236727821,0.493697375,0.131919131,0.0185435582,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___23.jpg,3_27_17
24,0.1596811,0.0118565317,0.0380075723,0.00194262667,0.0001437925,0.6858632,0.0226709563,0.07983419,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___24.jpg,3_27_17
25,0.2997192,0.00300243031,0.07662549,0.00125200627,7.441078e-05,0.373537,0.0107528344,0.235036582,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___25.jpg,3_27_17
26,0.254556149,0.005027504,0.05295581,0.0137457624,2.40102472e-05,0.408470184,0.0230899788,0.242130622,https://s3.amazonaws.com/100daysofspice/3_27_17/3_27_17___26.jpg,3_27_17
