frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url,data
0,,,,,,,,,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___0.jpg,4_13_17
1,,,,,,,,,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___1.jpg,4_13_17
2,,,,,,,,,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___2.jpg,4_13_17
3,,,,,,,,,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___3.jpg,4_13_17
4,,,,,,,,,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___4.jpg,4_13_17
5,,,,,,,,,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___5.jpg,4_13_17
6,0.47960484,0.005793,0.09870069,0.00126648392,8.95326957e-05,0.30270806,0.00614203047,0.105695352,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___6.jpg,4_13_17
7,0.002859237,3.32358359e-05,0.000271305034,2.44723651e-06,7.31357159e-06,0.8391288,0.157685831,1.18173093e-05,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___7.jpg,4_13_17
8,0.002166357,0.000225555137,0.0005098344,5.234635e-06,7.31961336e-06,0.7678462,0.229211926,2.75668244e-05,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___8.jpg,4_13_17
9,0.3016219,0.0108684329,0.0954007655,0.00132438575,7.142403e-05,0.541827,0.01303916,0.03584687,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___9.jpg,4_13_17
10,0.025220545,0.0004954367,0.00464247447,0.000254411,3.14127319e-05,0.830053031,0.137498528,0.00180415157,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___10.jpg,4_13_17
11,0.0471930243,0.001327071,0.008965075,0.00037341335,6.300509e-05,0.8111066,0.128304,0.00266776537,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___11.jpg,4_13_17
12,0.00501660537,0.000187372745,0.0009994933,1.25897095e-05,3.57484873e-06,0.8289154,0.164671868,0.000193077387,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___12.jpg,4_13_17
13,0.182609662,0.006863478,0.09070196,0.002211122,0.00015253562,0.656766236,0.0333624557,0.02733254,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___13.jpg,4_13_17
14,0.2831904,0.00399360526,0.00625442667,4.575814e-05,3.57344533e-07,0.6967895,0.00764598744,0.00207995228,https://s3.amazonaws.com/100daysofspice/4_13_17/4_13_17___14.jpg,4_13_17
