frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url,date
378,0.1829446,0.010026377,0.02956921,0.002735118,0.000420455,0.714922547,0.017915078,0.041466646,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___378.jpg,1_24_17
379,0.07091752,0.001648735,0.003130845,0.002229599,7.26E-06,0.8806855,0.02224651,0.01913403,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___379.jpg,1_24_17
380,0.007106393,0.005990464,0.001170808,9.42E-06,8.12E-05,0.9798511,0.000915908,0.004874617,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___380.jpg,1_24_17
381,0.013064529,0.003148173,0.005611476,3.54E-05,4.37E-05,0.9523157,0.001338355,0.024442695,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___381.jpg,1_24_17
382,0.07651826,0.007120125,0.002178069,1.40E-05,3.96E-06,0.908588946,0.004979587,0.000597092,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___382.jpg,1_24_17
383,0.049650278,0.004878182,0.022745345,2.85E-05,0.000215039,0.842581749,0.000792413,0.079108514,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___383.jpg,1_24_17
384,0.000546427,2.74E-05,6.55E-05,5.78E-08,1.03E-05,0.5218695,0.47748065,1.47E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___384.jpg,1_24_17
385,0.004346771,0.000225713,0.001036954,7.08E-06,3.31E-05,0.7540914,0.24016647,9.25E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___385.jpg,1_24_17
386,0.02384401,0.000682026,0.010791685,0.000236625,5.92E-05,0.7454324,0.217393786,0.001560295,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___386.jpg,1_24_17
387,0.003513716,2.81E-05,0.000286098,2.67E-07,3.18E-06,0.47191003,0.524258256,3.71E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___387.jpg,1_24_17
388,0.00031305,8.64E-06,2.49E-05,2.21E-08,3.00E-06,0.790958464,0.2086916,3.24E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___388.jpg,1_24_17
389,0.2293174,0.029483136,0.056127712,0.017522657,0.000306471,0.5309463,0.04147583,0.09482049,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___389.jpg,1_24_17
390,0.001752338,7.68E-05,0.000230672,3.51E-07,4.23E-06,0.566194236,0.4317397,1.65E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___390.jpg,1_24_17
391,0.053459678,0.007198703,0.005894537,0.000701091,0.000417066,0.9044977,0.006639932,0.021191282,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___391.jpg,1_24_17
392,0.119702652,0.008824245,0.029820623,0.003628633,8.50E-05,0.641572952,0.010882572,0.185483277,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___392.jpg,1_24_17
393,0.107738584,0.009858783,0.021125484,0.000602262,0.000312474,0.8127871,0.005814103,0.04176118,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___393.jpg,1_24_17
394,0.07178494,0.004009203,0.001334512,4.88E-06,7.18E-07,0.919097,0.00351603,0.000252734,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___394.jpg,1_24_17
395,0.002439046,1.28E-05,0.000134869,1.49E-07,4.09E-06,0.806546867,0.19086121,9.39E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___395.jpg,1_24_17
396,0.000323757,1.22E-05,3.27E-05,2.84E-08,9.23E-06,0.8907715,0.108850166,4.79E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___396.jpg,1_24_17
397,0.000228198,8.71E-06,1.40E-05,1.49E-08,3.90E-06,0.7463513,0.253393769,7.92E-08,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___397.jpg,1_24_17
398,0.000141443,2.17E-06,7.39E-06,2.86E-09,2.73E-07,0.7901652,0.209683463,5.07E-08,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___398.jpg,1_24_17
399,0.000688794,0.00017043,0.000256881,4.45E-07,0.000297031,0.8241097,0.174472257,4.46E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___399.jpg,1_24_17
400,0.000811247,9.02E-06,3.12E-05,7.92E-08,2.25E-06,0.710512161,0.288633764,3.00E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___400.jpg,1_24_17
401,0.006058768,0.000175981,0.001627445,2.60E-06,4.72E-05,0.729531765,0.262546539,9.71E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___401.jpg,1_24_17
402,0.000786441,2.28E-05,4.02E-05,2.12E-08,1.45E-05,0.81462574,0.184509948,2.58E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___402.jpg,1_24_17
403,0.000345832,2.11E-05,7.55E-05,5.06E-08,1.30E-05,0.6518395,0.347704768,2.68E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___403.jpg,1_24_17
404,0.001174581,5.26E-05,0.000173003,2.06E-07,5.51E-05,0.774257839,0.224284679,1.98E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___404.jpg,1_24_17
405,0.000347811,1.92E-05,6.30E-05,9.40E-08,5.27E-05,0.8003548,0.199161753,7.18E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___405.jpg,1_24_17
406,0.000482645,9.17E-06,7.86E-05,1.65E-08,1.93E-06,0.6052774,0.3941501,1.14E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___406.jpg,1_24_17
407,0.000156323,2.24E-05,2.45E-05,7.82E-08,7.48E-06,0.925756454,0.07402665,6.11E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___407.jpg,1_24_17
408,0.034134734,0.000975583,0.00434256,0.002652534,3.76E-05,0.868391454,0.028751483,0.06071401,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___408.jpg,1_24_17
409,0.001447771,0.000375916,0.001567576,7.13E-06,5.40E-05,0.785609,0.210702017,0.000236582,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___409.jpg,1_24_17
410,0.042307757,0.002562423,0.047657795,0.000823372,0.000244336,0.727679,0.174133882,0.004591406,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___410.jpg,1_24_17
411,0.003184797,0.00037646,0.00187426,3.62E-05,6.04E-05,0.6428088,0.351432234,0.00022682,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___411.jpg,1_24_17
412,0.014445442,0.003259597,0.02644133,0.000840729,0.0003255,0.8574025,0.08309901,0.014185915,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___412.jpg,1_24_17
413,0.001426978,0.000252853,0.000164652,1.90E-07,1.00E-05,0.799878657,0.198263869,2.74E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___413.jpg,1_24_17
414,0.003582502,0.00036375,0.00556878,5.30E-05,5.83E-05,0.8274912,0.160536319,0.00234609,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___414.jpg,1_24_17
415,0.000318624,0.000320343,0.000179209,5.90E-07,7.98E-05,0.762048542,0.237043276,9.58E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___415.jpg,1_24_17
416,0.000655012,0.000164855,0.000228507,7.28E-07,2.09E-05,0.608997,0.389926463,6.57E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___416.jpg,1_24_17
417,0.003323828,0.000238107,0.00139459,3.32E-05,4.45E-05,0.68698144,0.307647884,0.000336476,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___417.jpg,1_24_17
418,0.006309724,0.000226796,0.001351679,2.19E-05,3.98E-05,0.6136223,0.3783465,8.13E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___418.jpg,1_24_17
419,0.004612858,0.000407856,0.00473455,7.29E-05,8.13E-05,0.749750435,0.23880057,0.00153955,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___419.jpg,1_24_17
420,0.008581469,0.000624204,0.000130885,1.24E-06,1.59E-06,0.957101166,0.033549048,1.04E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___420.jpg,1_24_17
421,0.070411034,0.003790305,0.000998938,3.21E-05,1.65E-06,0.9039546,0.020298073,0.000513261,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___421.jpg,1_24_17
422,0.01853249,0.001343338,0.009914667,0.000369901,9.68E-05,0.698210955,0.268810272,0.002721522,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___422.jpg,1_24_17
423,0.000648565,0.000227385,0.000103638,2.17E-07,3.78E-05,0.7357366,0.263243437,2.40E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___423.jpg,1_24_17
424,0.003723697,0.000534788,0.000424805,2.30E-06,3.79E-05,0.7424103,0.252853662,1.26E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___424.jpg,1_24_17
425,0.006789086,0.000140151,0.000484155,2.26E-06,7.95E-06,0.6770989,0.31546393,1.36E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___425.jpg,1_24_17
426,0.287518263,0.006464258,0.025792308,0.002523777,4.27E-05,0.632169,0.012145096,0.033344545,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___426.jpg,1_24_17
427,0.000209568,4.31E-05,4.02E-05,3.77E-08,4.70E-06,0.856744,0.142956614,1.87E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___427.jpg,1_24_17
428,0.001808774,0.000123082,0.000150019,2.83E-07,7.35E-06,0.7526081,0.245299876,2.49E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___428.jpg,1_24_17
429,0.000653231,9.14E-05,0.000121463,4.84E-07,2.22E-05,0.8194205,0.179683268,7.46E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___429.jpg,1_24_17
430,0.018496085,0.001352219,0.015204878,0.00062392,0.00061749,0.7626355,0.193340048,0.007729826,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___430.jpg,1_24_17
431,0.001246441,0.000152627,0.000421279,2.21E-06,4.05E-05,0.771458,0.226635054,4.38E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___431.jpg,1_24_17
432,0.139519438,0.01574283,0.019422121,0.00076115,0.00014642,0.788340867,0.010457164,0.025610002,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___432.jpg,1_24_17
433,0.001680309,0.002363296,0.000490869,1.45E-06,1.72E-05,0.8403916,0.155026138,2.92E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___433.jpg,1_24_17
434,0.017138705,0.001114908,0.010720976,0.000340698,0.000189148,0.7863729,0.179118156,0.005004519,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___434.jpg,1_24_17
435,0.016970979,0.009195759,0.001078387,4.20E-06,1.79E-05,0.965931237,0.006629397,0.000172193,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___435.jpg,1_24_17
436,0.000277593,1.42E-05,3.61E-05,4.15E-08,9.71E-06,0.8217787,0.17788218,1.42E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___436.jpg,1_24_17
437,0.000349775,6.06E-05,8.59E-05,1.08E-06,3.99E-05,0.885516465,0.11391785,2.84E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___437.jpg,1_24_17
438,0.000358703,7.14E-05,9.59E-05,7.76E-07,0.00022803,0.784968853,0.214266643,9.70E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___438.jpg,1_24_17
439,0.000132056,2.52E-05,2.84E-05,3.84E-08,2.78E-05,0.8123956,0.187390089,7.87E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___439.jpg,1_24_17
440,0.002511784,4.63E-05,9.95E-05,1.37E-07,2.76E-07,0.8501448,0.147193268,3.89E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___440.jpg,1_24_17
441,0.000191697,2.32E-05,2.31E-05,4.25E-09,5.96E-06,0.8171163,0.182639673,1.07E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___441.jpg,1_24_17
442,0.02238528,0.004016262,0.001450806,4.45E-06,1.03E-05,0.96716404,0.004404301,0.000564548,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___442.jpg,1_24_17
443,0.01697056,0.005444972,0.0085566,9.34E-05,0.000810884,0.951432168,0.004546443,0.01214491,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___443.jpg,1_24_17
444,0.02024156,0.007571499,0.001464424,4.46E-06,3.65E-05,0.9681057,0.00235757,0.000218317,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___444.jpg,1_24_17
445,0.001176393,0.004931383,0.00041563,2.64E-08,0.000743031,0.9926628,4.87E-05,2.20E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___445.jpg,1_24_17
446,0.001272771,0.008953378,0.005508451,3.52E-06,0.7151311,0.249363407,0.000158439,0.019608956,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___446.jpg,1_24_17
447,0.004239777,0.002598311,0.004020737,0.000277677,0.017723043,0.858422637,0.11141444,0.001303374,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___447.jpg,1_24_17
448,0.000937639,5.54E-05,8.61E-05,7.98E-08,1.40E-05,0.8556337,0.143271923,1.19E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___448.jpg,1_24_17
449,0.001052469,0.000562044,0.000179439,4.17E-07,0.000156939,0.8785644,0.119478881,5.39E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___449.jpg,1_24_17
450,0.008624366,0.000393425,0.002191968,3.35E-05,0.000101955,0.8088495,0.17955783,0.000247486,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___450.jpg,1_24_17
451,0.014916078,0.029914675,0.014155173,3.98E-05,0.07822684,0.8399497,0.001153041,0.021644602,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___451.jpg,1_24_17
452,5.75E-06,0.002579862,0.000113345,2.74E-08,0.990414858,0.006845221,1.23E-05,2.86E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___452.jpg,1_24_17
453,6.92E-05,0.0045117,0.000320556,2.94E-06,0.848655641,0.145010874,0.000262918,0.001166174,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___453.jpg,1_24_17
454,0.000648821,0.005455229,0.002568977,4.73E-06,0.9176228,0.05244475,0.000150969,0.021103742,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___454.jpg,1_24_17
455,0.003522362,0.001071686,0.003213132,2.41E-05,0.6069785,0.363858849,0.020339347,0.000992027,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___455.jpg,1_24_17
456,0.000674703,0.00440305,0.001252257,1.59E-05,0.5994209,0.383372247,0.009823984,0.001036913,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___456.jpg,1_24_17
457,0.000981228,0.002154933,0.000975458,5.19E-06,0.009080338,0.915198445,0.07156476,3.97E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___457.jpg,1_24_17
458,0.001889228,0.000663741,0.001097402,8.20E-06,0.001241226,0.8857619,0.109256528,8.18E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___458.jpg,1_24_17
459,0.003378469,0.001461674,0.004248656,9.34E-05,0.001556986,0.8336971,0.154933572,0.000630129,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___459.jpg,1_24_17
460,0.002953392,0.000520572,0.002556079,1.75E-05,0.000732881,0.9328712,0.059675317,0.00067308,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___460.jpg,1_24_17
461,0.022603009,0.004253809,0.01636839,0.00029925,0.000630983,0.9142515,0.012905585,0.028687473,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___461.jpg,1_24_17
462,0.003614604,0.000451279,0.001820104,1.03E-05,0.001293575,0.8839881,0.108733267,8.88E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___462.jpg,1_24_17
463,0.020250198,0.007646066,0.014189946,0.000502509,0.5758046,0.2970308,0.08172099,0.002854882,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___463.jpg,1_24_17
464,0.005276438,0.010765297,0.004065895,0.000213152,0.5556185,0.406834662,0.003333477,0.013892536,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___464.jpg,1_24_17
465,8.83E-05,0.007482059,0.000265787,1.82E-06,0.7113028,0.280236542,0.000215573,0.000407121,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___465.jpg,1_24_17
466,4.54E-05,0.006130571,0.000171736,7.01E-08,0.626841,0.366587371,2.37E-05,0.000200147,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___466.jpg,1_24_17
467,4.30E-05,0.030798594,8.07E-05,1.64E-07,0.6817843,0.286916137,2.47E-05,0.000352415,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___467.jpg,1_24_17
468,2.07E-08,9.85E-07,4.79E-07,7.36E-11,0.9999537,4.38E-05,1.82E-08,9.77E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___468.jpg,1_24_17
469,0.001691026,0.008923203,0.001554923,7.60E-06,0.6066375,0.3735835,0.000286825,0.007315476,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___469.jpg,1_24_17
470,0.003504261,0.05952521,0.004964999,1.11E-05,0.149132475,0.7796885,0.000645519,0.002527941,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___470.jpg,1_24_17
471,0.006321304,0.007159356,0.007074253,0.000220031,0.09791761,0.856279433,0.02242788,0.002600111,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___471.jpg,1_24_17
472,0.000397199,0.001375822,0.000253135,2.82E-06,0.013002618,0.9107536,0.07417206,4.27E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___472.jpg,1_24_17
473,0.00225847,0.000628142,0.000831972,3.41E-06,0.000974211,0.9168393,0.07841435,5.01E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___473.jpg,1_24_17
474,0.008515711,0.004774982,0.001610829,4.10E-05,0.000769658,0.976735353,0.005773146,0.001779295,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___474.jpg,1_24_17
475,0.001539055,0.00026343,0.001172941,5.13E-06,0.000339233,0.953686535,0.042728182,0.000265471,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___475.jpg,1_24_17
476,0.000861167,6.80E-05,0.000192593,6.95E-07,3.16E-05,0.9013473,0.09747482,2.39E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___476.jpg,1_24_17
477,0.073350735,0.00644293,0.001636574,4.88E-06,1.50E-05,0.9062078,0.012263692,7.84E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___477.jpg,1_24_17
478,0.000267844,4.70E-05,2.73E-05,6.08E-08,3.92E-05,0.8373448,0.162273139,6.10E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___478.jpg,1_24_17
479,0.000427044,5.00E-05,7.84E-05,1.48E-07,5.11E-05,0.8749034,0.12448547,4.44E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___479.jpg,1_24_17
480,0.001188335,0.000315705,0.000380243,5.78E-06,0.001877919,0.946817,0.04930647,0.000108555,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___480.jpg,1_24_17
481,0.000183339,3.59E-05,1.78E-05,2.05E-08,1.26E-05,0.890773833,0.108975917,6.11E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___481.jpg,1_24_17
482,0.000378366,1.44E-05,1.89E-05,9.76E-09,8.88E-06,0.822093368,0.1774859,1.90E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___482.jpg,1_24_17
483,0.00016808,1.06E-05,1.66E-05,1.44E-08,3.05E-05,0.8934795,0.106294282,2.86E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___483.jpg,1_24_17
484,0.000246749,1.51E-05,1.50E-05,5.03E-09,1.26E-05,0.8731995,0.126510948,1.01E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___484.jpg,1_24_17
485,0.134269878,0.007515623,0.022490444,0.000648811,0.002356256,0.784552455,0.005131455,0.04303511,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___485.jpg,1_24_17
486,0.000406069,4.71E-05,0.000100807,1.73E-07,0.000112005,0.8340256,0.165306374,1.81E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___486.jpg,1_24_17
487,0.001511103,0.00015464,0.000435139,3.31E-07,9.00E-05,0.8118735,0.185929835,5.49E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___487.jpg,1_24_17
488,0.000840028,4.17E-05,4.82E-05,2.13E-08,1.63E-05,0.790046751,0.209006816,1.42E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___488.jpg,1_24_17
489,0.000706754,0.000147708,0.000303169,3.94E-07,0.000118524,0.8830335,0.115675569,1.44E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___489.jpg,1_24_17
490,0.003506445,0.000635041,0.000593892,5.58E-06,3.71E-05,0.9836002,0.011151986,0.00046982,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___490.jpg,1_24_17
491,0.001948136,0.000550233,0.000382726,2.19E-06,7.99E-05,0.798891962,0.1981247,2.02E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___491.jpg,1_24_17
492,0.003684335,0.00041,0.003282114,3.52E-05,7.23E-05,0.8278087,0.163698122,0.001009284,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___492.jpg,1_24_17
493,0.028521465,0.001453439,0.005688398,2.33E-05,2.29E-05,0.4265251,0.537733734,3.16E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___493.jpg,1_24_17
494,0.005604045,0.00085517,0.005074724,5.69E-05,0.000178077,0.856749,0.128708288,0.002773748,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___494.jpg,1_24_17
495,0.001336274,0.000286241,0.002138726,1.25E-05,0.000254812,0.872624934,0.122661054,0.000685465,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___495.jpg,1_24_17
496,0.036809746,0.001824102,0.012984325,0.000332675,0.000111754,0.876514733,0.055759978,0.015662698,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___496.jpg,1_24_17
497,0.001875625,0.000602426,0.006721473,0.000221149,5.78E-05,0.693405569,0.293504477,0.003611475,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___497.jpg,1_24_17
498,0.007241663,0.000261531,0.004290093,2.79E-05,5.21E-05,0.919854939,0.06608135,0.002190434,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___498.jpg,1_24_17
499,0.006006365,0.001541639,0.018954713,0.000318964,0.000116575,0.76509726,0.20186244,0.006102046,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___499.jpg,1_24_17
500,0.000473464,0.000151938,0.000416015,3.12E-06,0.000256632,0.704382658,0.29428187,3.43E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___500.jpg,1_24_17
501,0.000971996,0.000363026,0.00043557,2.50E-06,0.000244629,0.880560756,0.11738,4.15E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___501.jpg,1_24_17
502,0.006512229,0.006069116,0.000222125,6.51E-07,7.98E-05,0.985772669,0.001250347,9.30E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___502.jpg,1_24_17
503,0.001511434,0.001307967,1.98E-05,2.69E-08,2.21E-06,0.996693254,0.000458148,7.13E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___503.jpg,1_24_17
504,0.002813909,0.003915253,4.90E-05,3.52E-07,2.21E-06,0.9907881,0.002388444,4.27E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___504.jpg,1_24_17
505,0.006399637,0.005028347,5.97E-05,2.66E-07,1.16E-06,0.9851836,0.003296866,3.04E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___505.jpg,1_24_17
506,0.001722174,0.001456928,3.71E-05,1.31E-07,3.78E-07,0.9935858,0.003184556,1.29E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___506.jpg,1_24_17
507,0.000112269,2.93E-05,1.78E-05,7.83E-09,9.61E-06,0.846073151,0.153757557,3.15E-07,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___507.jpg,1_24_17
508,0.000264361,0.000119236,4.23E-06,4.72E-08,1.26E-07,0.996879458,0.002729023,3.50E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___508.jpg,1_24_17
524,0.10558752,0.000321566,0.000247471,5.48E-06,1.03E-07,0.889212847,0.004523495,0.000101507,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___524.jpg,1_24_17
525,0.117026567,0.000764852,0.000582267,2.09E-05,1.43E-07,0.8701227,0.011156061,0.000326556,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___525.jpg,1_24_17
526,0.121187471,0.000646298,0.000204902,6.70E-06,2.96E-08,0.862233,0.015652275,6.94E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___526.jpg,1_24_17
527,0.04240558,0.000605979,0.000257546,6.06E-06,1.17E-07,0.947324157,0.009324762,7.58E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___527.jpg,1_24_17
528,0.047841128,0.000604726,0.000667763,2.89E-05,6.99E-07,0.9307707,0.019597108,0.000488935,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___528.jpg,1_24_17
529,0.010125,9.19E-05,2.66E-05,1.79E-06,3.39E-08,0.986260355,0.003461587,3.27E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___529.jpg,1_24_17
530,0.002354363,3.49E-05,8.73E-06,1.06E-07,3.87E-09,0.996061563,0.001530112,1.02E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___530.jpg,1_24_17
531,0.005098533,3.05E-05,1.96E-05,2.18E-07,7.27E-09,0.9892743,0.005569032,7.82E-06,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___531.jpg,1_24_17
532,0.0218991,0.000233531,0.000274124,5.45E-06,7.06E-07,0.9671265,0.010353996,0.000106607,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___532.jpg,1_24_17
533,0.01112629,0.000292343,0.000284318,1.02E-05,5.94E-07,0.938464,0.049771547,5.07E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___533.jpg,1_24_17
534,0.108381614,0.000522695,0.00024907,1.59E-05,4.37E-08,0.8755296,0.015215489,8.57E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___534.jpg,1_24_17
535,0.021605516,0.000125515,6.59E-05,1.85E-06,6.98E-08,0.970391035,0.00776101,4.91E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___535.jpg,1_24_17
536,0.08140539,0.000370006,9.14E-05,7.78E-06,8.92E-08,0.9089975,0.009054372,7.35E-05,https://s3.amazonaws.com/100daysofspice/1_24_17/1_24_17___536.jpg,1_24_17
