frame_time,sean_anger,sean_contempt,sean_disgust,sean_fear,sean_happiness,sean_neutral,sean_sadness,sean_surprise,url,date
416,0.001214072,0.000188632,0.000967741,4.21E-06,0.000212188,0.970464349,0.025003541,0.001945254,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___416.jpg,1_23_17
417,0.000716186,7.15E-05,8.24E-05,1.59E-07,5.59E-06,0.8075887,0.191531777,3.67E-06,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___417.jpg,1_23_17
418,0.031695403,0.000440261,0.006892566,5.47E-05,1.79E-05,0.888771653,0.06197237,0.010155203,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___418.jpg,1_23_17
419,0.000648245,2.52E-05,4.71E-05,7.69E-08,1.62E-06,0.862594545,0.136680529,2.74E-06,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___419.jpg,1_23_17
420,0.000903876,1.44E-05,8.68E-05,2.29E-07,3.77E-06,0.83231014,0.1666752,5.56E-06,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___420.jpg,1_23_17
421,0.004043363,0.000269074,0.002424679,1.01E-05,5.61E-05,0.828952134,0.163986787,0.000257725,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___421.jpg,1_23_17
422,0.000258188,2.00E-05,3.53E-05,8.11E-09,2.43E-06,0.8980732,0.101610392,4.34E-07,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___422.jpg,1_23_17
423,0.00032273,4.79E-06,2.73E-05,1.96E-08,7.05E-06,0.9229177,0.076719455,9.05E-07,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___423.jpg,1_23_17
424,0.167689919,0.010980631,0.028601246,0.001338805,0.002633631,0.733863,0.011757803,0.043134935,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___424.jpg,1_23_17
425,0.015268023,0.000279176,0.00927716,0.000120358,0.000131488,0.74565053,0.228853658,0.000419583,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___425.jpg,1_23_17
426,0.005269314,0.000614461,0.001688535,4.96E-05,7.86E-05,0.898271859,0.09240982,0.001617746,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___426.jpg,1_23_17
427,0.002011297,0.000372177,0.000409919,1.25E-06,3.22E-05,0.7308257,0.266341269,6.19E-06,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___427.jpg,1_23_17
428,0.153544262,0.003102647,0.026132202,8.78E-05,0.000455069,0.703677535,0.001506184,0.111494355,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___428.jpg,1_23_17
429,0.063972876,0.003120524,0.020881163,3.76E-05,0.004011459,0.806841433,0.002719546,0.098415434,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___429.jpg,1_23_17
430,0.017334562,0.009048333,0.011293484,2.27E-05,0.002157032,0.9524972,0.002675139,0.004971567,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___430.jpg,1_23_17
431,0.02038844,0.004901506,0.011610005,0.000503782,0.000416025,0.9066698,0.005423801,0.050086655,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___431.jpg,1_23_17
432,0.014216174,0.000791041,0.001209405,0.002875271,1.23E-05,0.908972263,0.023305666,0.048617944,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___432.jpg,1_23_17
433,0.007177093,0.002549043,0.006648889,8.57E-05,0.007709331,0.9036817,0.002471739,0.06967654,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___433.jpg,1_23_17
434,0.000195154,0.000111428,4.18E-05,2.49E-08,0.000286462,0.9220434,0.07732089,7.98E-07,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___434.jpg,1_23_17
435,0.169607937,0.00645828,0.023569286,0.000305811,0.000164451,0.7373843,0.0032384,0.059271492,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___435.jpg,1_23_17
436,0.1258023,0.001037334,0.010236245,4.64E-05,0.000598093,0.569932342,0.000232384,0.292114943,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___436.jpg,1_23_17
437,0.006251324,0.000416284,0.002785402,4.88E-06,4.88E-06,0.5915446,0.398968339,2.42E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___437.jpg,1_23_17
438,0.003947406,0.001512097,0.001846162,1.43E-05,0.000860513,0.881045461,0.1103632,0.000410878,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___438.jpg,1_23_17
439,0.000403728,9.43E-05,0.000275955,7.99E-07,4.99E-05,0.862519264,0.136626378,2.97E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___439.jpg,1_23_17
440,0.03524844,0.006247899,0.004883097,1.08E-05,7.87E-05,0.9468541,0.005747771,0.000929183,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___440.jpg,1_23_17
441,0.001768626,0.000835331,0.001329824,2.92E-06,5.35E-05,0.6836101,0.312374771,2.49E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___441.jpg,1_23_17
442,0.005313898,0.001450209,0.009918301,0.000537009,0.000303905,0.6769044,0.298868924,0.006703408,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___442.jpg,1_23_17
443,0.001605476,0.000477441,0.000804367,1.20E-05,8.00E-05,0.905255556,0.091411784,0.000353354,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___443.jpg,1_23_17
444,0.000515176,0.000347379,0.000339944,1.84E-06,1.94E-05,0.8840386,0.114675246,6.24E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___444.jpg,1_23_17
445,0.00270437,0.000654355,0.001033423,2.63E-05,4.91E-05,0.90846616,0.086288765,0.000777576,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___445.jpg,1_23_17
446,0.0233688,0.001442004,0.001172504,0.000383013,1.35E-05,0.949989855,0.009038054,0.014592295,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___446.jpg,1_23_17
447,0.012064805,0.002210428,0.029520985,0.000201421,0.000103391,0.8597039,0.08842189,0.007773208,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___447.jpg,1_23_17
448,0.000216348,0.00016876,0.000105827,3.20E-07,2.83E-05,0.9174499,0.08200734,2.33E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___448.jpg,1_23_17
449,0.021364886,0.000608494,0.008598869,0.000124292,0.00019052,0.885688066,0.07857166,0.004853193,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___449.jpg,1_23_17
450,0.001677136,0.000199741,0.000554642,1.78E-06,5.64E-06,0.8139206,0.18357566,6.48E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___450.jpg,1_23_17
451,0.001470961,0.001120034,0.000593356,9.26E-06,7.99E-05,0.8940836,0.102470487,0.000172396,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___451.jpg,1_23_17
452,0.001929925,0.000936312,0.00136625,4.43E-05,0.002184026,0.9630276,0.028367188,0.002144389,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___452.jpg,1_23_17
453,0.000857706,0.000284898,0.000332449,3.21E-06,2.34E-05,0.9014101,0.09695628,0.000132015,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___453.jpg,1_23_17
454,0.005625181,0.000428116,0.0033034,9.77E-05,7.48E-05,0.932840347,0.027921137,0.029709313,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___454.jpg,1_23_17
455,0.000705599,0.001132417,0.000303185,1.99E-06,0.000818122,0.9284766,0.06851979,4.23E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___455.jpg,1_23_17
456,0.047386367,0.006474117,0.007420814,0.000159648,6.26E-05,0.9205815,0.006433035,0.01148188,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___456.jpg,1_23_17
457,0.001832722,0.000322217,0.002371541,3.80E-05,5.88E-05,0.878020048,0.114069216,0.003287495,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___457.jpg,1_23_17
458,0.127747521,0.004356905,0.003124823,2.18E-05,3.92E-06,0.8499872,0.013572552,0.001185321,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___458.jpg,1_23_17
459,0.022770403,0.010133207,0.002735644,1.67E-05,6.82E-05,0.9545103,0.008824552,0.000940986,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___459.jpg,1_23_17
460,0.000925903,0.000257843,0.000313711,6.85E-07,1.73E-05,0.8296371,0.168816268,3.12E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___460.jpg,1_23_17
461,0.030241847,0.001728729,0.011137169,0.000286395,0.000144946,0.8823343,0.05844794,0.01567866,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___461.jpg,1_23_17
462,0.014421031,0.000290617,0.005126089,0.000114251,4.53E-05,0.9282927,0.03213123,0.019578831,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___462.jpg,1_23_17
463,0.030437294,0.001407787,0.013514624,0.002135654,0.000202783,0.6720997,0.014990715,0.265211463,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___463.jpg,1_23_17
464,0.006837104,0.000770648,0.00567203,9.92E-05,0.001146566,0.929481745,0.004625484,0.051367216,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___464.jpg,1_23_17
465,0.00142243,0.000270196,0.001060271,3.34E-06,0.000110911,0.644108355,0.352999151,2.53E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___465.jpg,1_23_17
466,0.002545955,0.000245645,0.001021762,1.43E-05,7.12E-05,0.86502105,0.130661428,0.000418764,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___466.jpg,1_23_17
467,0.006373335,0.000545155,0.005312612,0.000195864,9.20E-05,0.8655692,0.113059841,0.008852053,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___467.jpg,1_23_17
468,0.023166295,0.001158606,0.023260513,0.000426163,0.000132202,0.698823035,0.248479411,0.004553751,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___468.jpg,1_23_17
469,0.013325319,0.00094958,0.00656202,9.35E-05,0.000239908,0.8562391,0.120898224,0.001692328,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___469.jpg,1_23_17
470,0.006444358,0.000603236,0.004136793,0.000145556,3.80E-05,0.598997831,0.3891877,0.000446562,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___470.jpg,1_23_17
471,0.014569844,0.000630483,0.002552724,7.90E-05,1.81E-05,0.7849841,0.1961233,0.001042426,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___471.jpg,1_23_17
472,0.003249373,0.000103244,0.000478995,8.33E-06,1.68E-05,0.922259867,0.073598735,0.000284632,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___472.jpg,1_23_17
473,0.004281006,0.00027416,0.003000887,0.000110885,3.50E-05,0.8843826,0.104061984,0.0038534,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___473.jpg,1_23_17
474,0.016600866,0.003203985,0.00160732,7.81E-05,4.07E-05,0.965409,0.004198974,0.008861126,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___474.jpg,1_23_17
475,0.038785316,0.001542102,0.005753608,0.001268077,0.000170369,0.8801816,0.015309615,0.056989305,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___475.jpg,1_23_17
476,0.025463939,0.000583739,0.002498537,0.000297255,4.14E-05,0.8679316,0.004626174,0.09855736,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___476.jpg,1_23_17
477,0.05430273,0.005753949,0.015329604,9.20E-05,0.000271765,0.8347066,0.001886276,0.087657005,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___477.jpg,1_23_17
478,0.007636266,0.001023865,0.005945287,9.50E-05,2.66E-05,0.828162968,0.1545004,0.002609623,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___478.jpg,1_23_17
479,0.006199453,0.000418362,0.001708517,2.37E-05,2.40E-05,0.861152232,0.129907951,0.000565777,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___479.jpg,1_23_17
480,0.003712122,0.000343527,0.00116126,6.63E-06,2.71E-05,0.706539631,0.288148016,6.18E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___480.jpg,1_23_17
481,0.02261123,0.000695189,0.010161235,0.000301531,0.000191609,0.90512526,0.041890383,0.01902354,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___481.jpg,1_23_17
482,0.009868526,0.00046585,0.00252395,1.85E-05,1.22E-05,0.853222668,0.133361757,0.000526435,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___482.jpg,1_23_17
483,0.002580791,0.000122013,0.000631297,2.77E-06,1.36E-05,0.781864643,0.214745149,3.98E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___483.jpg,1_23_17
484,0.006245842,0.00175421,0.000382335,4.03E-06,7.51E-06,0.980391443,0.010990769,0.000223828,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___484.jpg,1_23_17
485,0.062381808,0.003759482,0.009280402,0.000381186,0.001178245,0.738208055,0.002490113,0.1823207,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___485.jpg,1_23_17
486,0.003474465,9.78E-05,0.000821081,8.86E-06,3.70E-06,0.781469941,0.213930279,0.000193909,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___486.jpg,1_23_17
487,0.015632847,0.000496143,0.008210989,0.000180839,4.23E-05,0.8477696,0.124126278,0.003540993,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___487.jpg,1_23_17
488,0.012983103,0.000403497,0.007936775,0.000115933,2.60E-05,0.845178068,0.130494967,0.002861657,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___488.jpg,1_23_17
489,0.000470541,2.66E-05,0.000195393,1.18E-06,2.15E-06,0.822410047,0.176805392,8.87E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___489.jpg,1_23_17
490,0.000855019,7.11E-05,0.000230405,8.91E-07,1.51E-05,0.8952109,0.103572361,4.42E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___490.jpg,1_23_17
491,0.001576084,6.32E-05,0.000127927,2.97E-07,3.21E-06,0.878439665,0.119781107,8.51E-06,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___491.jpg,1_23_17
492,0.001803775,5.36E-05,0.000704259,2.22E-06,1.31E-05,0.9581975,0.038677495,0.000548096,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___492.jpg,1_23_17
493,0.001027379,7.00E-05,0.000189954,5.00E-07,1.40E-05,0.919696748,0.07898046,2.09E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___493.jpg,1_23_17
494,0.012338893,0.000596476,0.006975624,0.000293133,4.54E-05,0.890704,0.074545085,0.014501422,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___494.jpg,1_23_17
495,0.00171051,0.000187568,0.000503054,2.83E-06,1.68E-05,0.916291237,0.08113598,0.000151986,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___495.jpg,1_23_17
496,0.001493676,0.00010858,0.000600342,3.18E-06,1.57E-05,0.823543251,0.17414844,8.68E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___496.jpg,1_23_17
497,0.004494241,0.000243606,0.003815188,0.000108243,8.20E-05,0.8953486,0.08884144,0.007066625,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___497.jpg,1_23_17
498,0.002640011,2.17E-05,0.000271765,1.01E-06,3.07E-06,0.8670301,0.130010426,2.20E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___498.jpg,1_23_17
499,0.000310492,1.67E-05,4.65E-05,4.71E-08,1.08E-05,0.8399317,0.159681857,1.83E-06,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___499.jpg,1_23_17
500,0.000558738,1.73E-05,0.000151887,8.55E-07,1.33E-05,0.911958635,0.08727031,2.89E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___500.jpg,1_23_17
501,0.003290088,0.000221276,0.00093989,3.91E-06,0.000147124,0.843541443,0.151836216,2.01E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___501.jpg,1_23_17
502,0.014143405,0.008334922,0.010270909,0.000511096,0.231132925,0.495874047,0.008954166,0.23077853,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___502.jpg,1_23_17
503,0.004243884,0.011223185,0.00564391,0.001835818,0.455435038,0.444285572,0.053501576,0.02383101,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___503.jpg,1_23_17
504,0.005766303,0.006834332,0.008230715,0.000167825,0.06498442,0.8562435,0.002810025,0.0549629,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___504.jpg,1_23_17
505,0.007313586,0.003973079,0.011998084,0.000490329,0.003436974,0.8424906,0.121832445,0.008464916,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___505.jpg,1_23_17
506,0.001965938,0.000345418,0.002470169,3.17E-05,0.000440821,0.914208055,0.079528086,0.001009824,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___506.jpg,1_23_17
507,0.001176576,0.003593307,0.001262872,1.22E-05,0.007309125,0.96918875,0.00055251,0.016904628,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___507.jpg,1_23_17
508,0.002695948,0.001526737,0.001317353,8.40E-06,4.53E-06,0.7975445,0.196780756,0.000121784,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___508.jpg,1_23_17
509,0.005952241,0.000175813,0.000820167,1.54E-06,7.14E-06,0.8940172,0.09897392,5.20E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___509.jpg,1_23_17
510,0.013522446,0.006283977,0.012594272,0.000105994,0.000633366,0.935714543,0.003447048,0.027698379,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___510.jpg,1_23_17
511,0.011635432,0.004286895,0.003788053,9.18E-05,8.71E-05,0.9278478,0.001388347,0.050874624,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___511.jpg,1_23_17
512,0.002570203,0.000115183,0.000573201,1.23E-06,4.41E-06,0.7410162,0.2557079,1.17E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___512.jpg,1_23_17
513,0.154273674,0.010925707,0.034314193,0.000907745,0.001172356,0.725974739,0.003614155,0.06881744,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___513.jpg,1_23_17
514,0.000680988,0.001200642,2.88E-05,8.37E-08,4.24E-06,0.9972268,0.000847177,1.13E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___514.jpg,1_23_17
515,0.004961717,0.001921557,0.001432817,8.40E-06,0.000109292,0.8083742,0.183138713,5.33E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___515.jpg,1_23_17
516,0.007144479,0.003354149,0.00836347,0.000188543,0.0011141,0.9468228,0.018497007,0.014515422,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___516.jpg,1_23_17
517,0.001198848,0.00032595,0.000325948,5.12E-07,5.47E-05,0.847180963,0.150906339,6.71E-06,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___517.jpg,1_23_17
518,0.002979309,0.006703995,0.00029766,4.87E-07,8.56E-05,0.9894757,0.000346784,0.000110452,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___518.jpg,1_23_17
519,0.006045325,0.000466981,0.000823674,6.60E-06,1.68E-05,0.7633084,0.229238346,9.38E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___519.jpg,1_23_17
520,0.00261097,0.001393684,0.001601497,4.92E-05,0.000307303,0.7219041,0.271868974,0.000264256,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___520.jpg,1_23_17
521,0.166236356,0.008259625,0.050631095,0.000344174,0.000182124,0.655581,0.004235188,0.114530429,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___521.jpg,1_23_17
522,0.005412756,0.00033156,0.003327551,8.41E-05,0.000151008,0.907753348,0.07848548,0.004454178,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___522.jpg,1_23_17
523,0.04872334,0.006679864,0.00454964,6.28E-05,0.000130852,0.9316011,0.00479388,0.003458557,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___523.jpg,1_23_17
524,0.007161601,0.000616153,0.00621342,0.006060463,5.58E-05,0.729034,0.1473627,0.103495888,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___524.jpg,1_23_17
525,0.013693089,0.000792287,0.002653815,3.60E-05,0.0007401,0.888056338,0.09277263,0.001255754,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___525.jpg,1_23_17
526,0.003106507,0.0008467,0.00091603,2.80E-05,0.000156868,0.761595,0.233125746,0.000225116,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___526.jpg,1_23_17
527,0.000940149,3.28E-05,8.25E-05,7.64E-08,2.65E-07,0.5364043,0.462539077,7.70E-07,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___527.jpg,1_23_17
528,0.005639533,0.000407512,0.002479049,4.30E-05,0.00042878,0.9265798,0.063515946,0.000906378,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___528.jpg,1_23_17
529,0.041614596,0.001622961,0.021181062,0.000492924,0.000295856,0.850749552,0.0626952,0.021347838,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___529.jpg,1_23_17
530,0.042928368,0.000556394,0.006159214,8.98E-05,2.13E-05,0.817433834,0.131917819,0.000893148,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___530.jpg,1_23_17
531,0.001849248,0.000165103,0.000378659,1.64E-06,9.32E-06,0.7749367,0.222625867,3.35E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___531.jpg,1_23_17
532,0.001848925,9.57E-05,0.000722648,6.72E-06,2.36E-05,0.8402876,0.156878561,0.000136235,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___532.jpg,1_23_17
533,0.000956534,0.000125029,0.00025005,4.77E-07,1.27E-05,0.8393654,0.159276053,1.37E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___533.jpg,1_23_17
534,0.004680325,0.000515448,0.001307998,2.02E-05,0.000205036,0.8905589,0.102486126,0.00022597,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___534.jpg,1_23_17
535,0.046666894,0.003046307,0.018428173,8.46E-05,0.000298,0.894723535,0.003077983,0.03367451,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___535.jpg,1_23_17
536,0.006046541,0.000379065,0.000642276,9.74E-06,0.000284658,0.891111135,0.101376593,0.000149998,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___536.jpg,1_23_17
537,0.003972087,3.62E-05,0.000226913,3.25E-07,5.23E-06,0.745443463,0.250312656,3.08E-06,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___537.jpg,1_23_17
538,0.000799983,0.000121907,0.000279015,1.78E-06,0.000134253,0.8181832,0.180436164,4.37E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___538.jpg,1_23_17
539,0.001324933,0.000166412,0.000538305,3.17E-06,5.18E-05,0.74340117,0.25448674,2.75E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___539.jpg,1_23_17
540,0.000650402,0.000132684,0.0002722,5.92E-07,0.000435564,0.9395761,0.05890411,2.84E-05,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___540.jpg,1_23_17
541,0.130057484,0.00242373,0.010046254,0.003400252,5.02E-05,0.7851657,0.030136304,0.038720034,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___541.jpg,1_23_17
542,0.017383697,0.006678768,0.012563589,2.86E-05,0.000994132,0.9234059,0.002961467,0.035983875,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___542.jpg,1_23_17
543,0.005777543,0.001992015,0.003723051,2.98E-05,0.000264981,0.805814266,0.181626558,0.000771838,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___543.jpg,1_23_17
544,0.001463851,6.44E-05,9.99E-05,9.06E-08,1.61E-05,0.797407031,0.200947672,1.01E-06,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___544.jpg,1_23_17
545,0.021566685,0.000857147,0.005950531,0.000199855,7.10E-05,0.7349447,0.2351575,0.001252549,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___545.jpg,1_23_17
546,0.003613324,0.000135713,0.000242521,6.59E-07,6.15E-06,0.7543458,0.241650328,5.54E-06,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___546.jpg,1_23_17
547,0.045296025,0.001089035,0.010427896,0.000661618,6.84E-05,0.8582418,0.07439994,0.009815253,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___547.jpg,1_23_17
548,0.001987453,4.82E-05,9.49E-05,1.16E-07,1.23E-05,0.8422918,0.155563325,2.00E-06,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___548.jpg,1_23_17
549,0.001597778,1.20E-05,2.05E-05,7.84E-09,5.45E-07,0.8653228,0.133046225,1.78E-07,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___549.jpg,1_23_17
550,0.006615007,9.64E-05,0.002508548,9.42E-06,2.09E-05,0.8984201,0.0921851,0.000144595,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___550.jpg,1_23_17
551,0.000354588,5.68E-06,1.27E-05,4.79E-09,1.20E-06,0.7646862,0.234939486,5.60E-08,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___551.jpg,1_23_17
552,0.03581983,0.000257443,0.005158495,0.000140435,1.39E-05,0.7550523,0.202566728,0.000990865,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___552.jpg,1_23_17
553,0.004171889,4.39E-05,0.000570411,4.67E-07,8.78E-06,0.8183344,0.17686519,4.93E-06,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___553.jpg,1_23_17
554,0.04700935,0.00111672,0.013431398,0.003316822,0.000107713,0.5272221,0.007005491,0.400790423,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___554.jpg,1_23_17
555,0.005161998,0.000123782,0.000853198,0.001654001,6.80E-05,0.898259163,0.025344936,0.06853498,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___555.jpg,1_23_17
556,0.115602612,0.005674412,0.012687439,5.41E-05,0.001643094,0.735998452,0.00034734,0.127992526,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___556.jpg,1_23_17
557,0.000390587,7.19E-06,2.25E-05,1.59E-08,6.77E-07,0.708849132,0.2907297,1.91E-07,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___557.jpg,1_23_17
558,0.000466203,5.06E-06,1.48E-05,3.06E-08,4.28E-06,0.8360867,0.163422585,4.08E-07,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___558.jpg,1_23_17
559,0.000379039,2.44E-05,2.87E-05,4.68E-08,3.49E-05,0.852627635,0.146904364,8.65E-07,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___559.jpg,1_23_17
560,0.000600419,5.03E-06,9.45E-06,2.54E-08,5.19E-07,0.738277256,0.261107117,1.93E-07,https://s3.amazonaws.com/100daysofspice/1_23_17/1_23_17___560.jpg,1_23_17
